"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","135952","5017"
"Any Chronic Condition","Male","107592","5737"
"Any Chronic Condition","Total","244012","10756"
"Any Chronic Condition","Unknown","468","2"
"Any Disability","Female","9987","1387"
"Any Disability","Male","7711","1243"
"Any Disability","Total","17722","2630"
"Any Disability","Unknown","24","0"
"Cardiovascular Disease","Female","27465","2700"
"Cardiovascular Disease","Male","25037","3260"
"Cardiovascular Disease","Total","52568","5960"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","1533","136"
"Chronic Liver Disease","Male","1326","207"
"Chronic Liver Disease","Total","2865","343"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","36018","1397"
"Chronic Lung Disease","Male","23059","1458"
"Chronic Lung Disease","Total","59179","2855"
"Chronic Lung Disease","Unknown","102","0"
"Chronic Renal Disease","Female","6003","1140"
"Chronic Renal Disease","Male","5875","1428"
"Chronic Renal Disease","Total","11892","2568"
"Chronic Renal Disease","Unknown","14","0"
"Currently Pregnant","Female","6339","9"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6344","9"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","31986","2076"
"Diabetes Mellitus","Male","27482","2546"
"Diabetes Mellitus","Total","59565","4624"
"Diabetes Mellitus","Unknown","97","2"
"Hypertension/High blood pressure","Female","24260","1058"
"Hypertension/High blood pressure","Male","19077","1124"
"Hypertension/High blood pressure","Total","43445","2183"
"Hypertension/High blood pressure","Unknown","108","1"
"ICU","Female","5293","2086"
"ICU","Male","6732","2788"
"ICU","Total","12044","4876"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","9999","584"
"Immunocompromised Condition","Male","5838","671"
"Immunocompromised Condition","Total","15855","1255"
"Immunocompromised Condition","Unknown","18","0"
"Missing/Unknown status on all conditions","Female","264474","928"
"Missing/Unknown status on all conditions","Male","243245","1093"
"Missing/Unknown status on all conditions","Total","515673","2023"
"Missing/Unknown status on all conditions","Unknown","7954","2"
"None of the above conditions","Female","305616","7591"
"None of the above conditions","Male","245949","8576"
"None of the above conditions","Total","552996","16168"
"None of the above conditions","Unknown","1431","1"
"Obesity (BMI>40)","Female","8542","237"
"Obesity (BMI>40)","Male","4642","206"
"Obesity (BMI>40)","Total","13207","443"
"Obesity (BMI>40)","Unknown","23","0"
"Other Chronic Diseases","Female","36098","2210"
"Other Chronic Diseases","Male","23686","2258"
"Other Chronic Diseases","Total","59898","4469"
"Other Chronic Diseases","Unknown","114","1"
"Smoker","Female","31675","769"
"Smoker","Male","38283","1456"
"Smoker","Total","70057","2225"
"Smoker","Unknown","99","0"
"Total with completed information","Female","317708","8292"
"Total with completed information","Male","256132","9363"
"Total with completed information","Total","575334","17657"
"Total with completed information","Unknown","1494","2"
