"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","49868","2371"
"Any Chronic Condition","Male","40815","2619"
"Any Chronic Condition","Total","91114","4994"
"Any Chronic Condition","Unknown","431","4"
"Cardiovascular Disease","Female","15840","1529"
"Cardiovascular Disease","Male","13471","1716"
"Cardiovascular Disease","Total","29410","3247"
"Cardiovascular Disease","Unknown","99","2"
"Chronic Liver Disease","Female","631","65"
"Chronic Liver Disease","Male","557","94"
"Chronic Liver Disease","Total","1193","159"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14345","704"
"Chronic Lung Disease","Male","9030","689"
"Chronic Lung Disease","Total","23517","1395"
"Chronic Lung Disease","Unknown","142","2"
"Chronic Renal Disease","Female","2951","592"
"Chronic Renal Disease","Male","2696","701"
"Chronic Renal Disease","Total","5669","1293"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2566","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2578","5"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","14658","997"
"Diabetes Mellitus","Male","12272","1223"
"Diabetes Mellitus","Total","27042","2223"
"Diabetes Mellitus","Unknown","112","3"
"ICU","Female","2711","1021"
"ICU","Male","3460","1388"
"ICU","Total","6191","2412"
"ICU","Unknown","20","3"
"Immunocompromised Condition","Female","4772","287"
"Immunocompromised Condition","Male","2963","350"
"Immunocompromised Condition","Total","7762","637"
"Immunocompromised Condition","Unknown","27","0"
"Missing/Unknown status on all conditions","Female","76506","636"
"Missing/Unknown status on all conditions","Male","72564","730"
"Missing/Unknown status on all conditions","Total","154695","1370"
"Missing/Unknown status on all conditions","Unknown","5625","4"
"Neurologic/Neurodevelopmental","Female","3688","695"
"Neurologic/Neurodevelopmental","Male","2518","602"
"Neurologic/Neurodevelopmental","Total","6236","1298"
"Neurologic/Neurodevelopmental","Unknown","30","1"
"None of the above conditions","Female","118474","2969"
"None of the above conditions","Male","95607","3139"
"None of the above conditions","Total","215460","6110"
"None of the above conditions","Unknown","1379","2"
"Other Chronic Diseases","Female","7830","745"
"Other Chronic Diseases","Male","5003","736"
"Other Chronic Diseases","Total","12887","1482"
"Other Chronic Diseases","Unknown","54","1"
"Smoker","Female","12692","315"
"Smoker","Male","16316","627"
"Smoker","Total","29129","942"
"Smoker","Unknown","121","0"
"Total with completed information","Female","123766","3400"
"Total with completed information","Male","100288","3628"
"Total with completed information","Total","225495","7033"
"Total with completed information","Unknown","1441","5"
