"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","52576","2425"
"Any Chronic Condition","Male","43034","2690"
"Any Chronic Condition","Total","95916","5116"
"Any Chronic Condition","Unknown","306","1"
"Cardiovascular Disease","Female","16570","1557"
"Cardiovascular Disease","Male","14175","1755"
"Cardiovascular Disease","Total","30811","3312"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","651","67"
"Chronic Liver Disease","Male","585","97"
"Chronic Liver Disease","Total","1238","164"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","15199","720"
"Chronic Lung Disease","Male","9563","711"
"Chronic Lung Disease","Total","24861","1431"
"Chronic Lung Disease","Unknown","99","0"
"Chronic Renal Disease","Female","3068","612"
"Chronic Renal Disease","Male","2812","711"
"Chronic Renal Disease","Total","5895","1323"
"Chronic Renal Disease","Unknown","15","0"
"Currently Pregnant","Female","2681","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2687","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","15331","1018"
"Diabetes Mellitus","Male","12882","1256"
"Diabetes Mellitus","Total","28289","2275"
"Diabetes Mellitus","Unknown","76","1"
"ICU","Female","2797","1050"
"ICU","Male","3562","1423"
"ICU","Total","6373","2475"
"ICU","Unknown","14","2"
"Immunocompromised Condition","Female","5069","295"
"Immunocompromised Condition","Male","3128","354"
"Immunocompromised Condition","Total","8212","649"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","82538","649"
"Missing/Unknown status on all conditions","Male","78099","733"
"Missing/Unknown status on all conditions","Total","165531","1384"
"Missing/Unknown status on all conditions","Unknown","4894","2"
"Neurologic/Neurodevelopmental","Female","3861","715"
"Neurologic/Neurodevelopmental","Male","2635","614"
"Neurologic/Neurodevelopmental","Total","6517","1329"
"Neurologic/Neurodevelopmental","Unknown","21","0"
"None of the above conditions","Female","125880","3061"
"None of the above conditions","Male","101608","3253"
"None of the above conditions","Total","228543","6315"
"None of the above conditions","Unknown","1055","1"
"Other Chronic Diseases","Female","8223","762"
"Other Chronic Diseases","Male","5238","752"
"Other Chronic Diseases","Total","13506","1514"
"Other Chronic Diseases","Unknown","45","0"
"Smoker","Female","13417","330"
"Smoker","Male","17247","651"
"Smoker","Total","30751","981"
"Smoker","Unknown","87","0"
"Total with completed information","Female","131347","3492"
"Total with completed information","Male","106444","3749"
"Total with completed information","Total","238880","7243"
"Total with completed information","Unknown","1089","2"
