"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","146974","5587"
"Any Chronic Condition","Male","115878","6423"
"Any Chronic Condition","Total","263217","12014"
"Any Chronic Condition","Unknown","365","4"
"Any Disability","Female","10792","1474"
"Any Disability","Male","8517","1343"
"Any Disability","Total","19331","2817"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28614","2884"
"Cardiovascular Disease","Male","26174","3512"
"Cardiovascular Disease","Total","54840","6398"
"Cardiovascular Disease","Unknown","52","2"
"Chronic Liver Disease","Female","1658","148"
"Chronic Liver Disease","Male","1444","224"
"Chronic Liver Disease","Total","3105","372"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","39358","1567"
"Chronic Lung Disease","Male","25324","1609"
"Chronic Lung Disease","Total","64766","3176"
"Chronic Lung Disease","Unknown","84","0"
"Chronic Renal Disease","Female","6414","1237"
"Chronic Renal Disease","Male","6219","1557"
"Chronic Renal Disease","Total","12643","2795"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","7278","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7281","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","34044","2316"
"Diabetes Mellitus","Male","29062","2830"
"Diabetes Mellitus","Total","63174","5149"
"Diabetes Mellitus","Unknown","68","3"
"Hypertension/High blood pressure","Female","27978","1348"
"Hypertension/High blood pressure","Male","21863","1492"
"Hypertension/High blood pressure","Total","49934","2841"
"Hypertension/High blood pressure","Unknown","93","1"
"ICU","Female","5810","2405"
"ICU","Male","7383","3231"
"ICU","Total","13217","5639"
"ICU","Unknown","24","3"
"Immunocompromised Condition","Female","9707","576"
"Immunocompromised Condition","Male","5673","664"
"Immunocompromised Condition","Total","15392","1240"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","313027","1108"
"Missing/Unknown status on all conditions","Male","290654","1272"
"Missing/Unknown status on all conditions","Total","612824","2382"
"Missing/Unknown status on all conditions","Unknown","9143","2"
"None of the above conditions","Female","341593","9293"
"None of the above conditions","Male","272884","10663"
"None of the above conditions","Total","615822","19961"
"None of the above conditions","Unknown","1345","5"
"Obesity (BMI>40)","Female","10019","310"
"Obesity (BMI>40)","Male","5436","289"
"Obesity (BMI>40)","Total","15475","599"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","37144","2326"
"Other Chronic Diseases","Male","24312","2366"
"Other Chronic Diseases","Total","61529","4692"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34725","868"
"Smoker","Male","41328","1602"
"Smoker","Total","76138","2470"
"Smoker","Unknown","85","0"
"Total with completed information","Female","355019","10051"
"Total with completed information","Male","283898","11517"
"Total with completed information","Total","640316","21576"
"Total with completed information","Unknown","1399","8"
