"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","44465","2153"
"Any Chronic Condition","Male","36356","2398"
"Any Chronic Condition","Total","81240","4553"
"Any Chronic Condition","Unknown","419","2"
"Cardiovascular Disease","Female","14153","1397"
"Cardiovascular Disease","Male","12044","1583"
"Cardiovascular Disease","Total","26291","2980"
"Cardiovascular Disease","Unknown","94","0"
"Chronic Liver Disease","Female","553","59"
"Chronic Liver Disease","Male","501","85"
"Chronic Liver Disease","Total","1057","144"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","12755","648"
"Chronic Lung Disease","Male","7985","627"
"Chronic Lung Disease","Total","20883","1275"
"Chronic Lung Disease","Unknown","143","0"
"Chronic Renal Disease","Female","2680","540"
"Chronic Renal Disease","Male","2484","646"
"Chronic Renal Disease","Total","5185","1186"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","2333","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2345","4"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","13210","915"
"Diabetes Mellitus","Male","11025","1117"
"Diabetes Mellitus","Total","24342","2034"
"Diabetes Mellitus","Unknown","107","2"
"ICU","Female","2497","922"
"ICU","Male","3178","1255"
"ICU","Total","5701","2180"
"ICU","Unknown","26","3"
"Immunocompromised Condition","Female","4222","258"
"Immunocompromised Condition","Male","2637","319"
"Immunocompromised Condition","Total","6888","577"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","71005","599"
"Missing/Unknown status on all conditions","Male","66660","697"
"Missing/Unknown status on all conditions","Total","143506","1300"
"Missing/Unknown status on all conditions","Unknown","5841","4"
"Neurologic/Neurodevelopmental","Female","3323","633"
"Neurologic/Neurodevelopmental","Male","2284","561"
"Neurologic/Neurodevelopmental","Total","5638","1194"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","104096","2672"
"None of the above conditions","Male","83830","2827"
"None of the above conditions","Total","189276","5500"
"None of the above conditions","Unknown","1350","1"
"Other Chronic Diseases","Female","7071","679"
"Other Chronic Diseases","Male","4561","686"
"Other Chronic Diseases","Total","11681","1365"
"Other Chronic Diseases","Unknown","49","0"
"Smoker","Female","11271","284"
"Smoker","Male","14494","565"
"Smoker","Total","25884","849"
"Smoker","Unknown","119","0"
"Total with completed information","Female","109180","3076"
"Total with completed information","Male","88342","3295"
"Total with completed information","Total","198932","6374"
"Total with completed information","Unknown","1410","3"
