"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","86630","3188"
"Any Chronic Condition","Male","68838","3642"
"Any Chronic Condition","Total","156044","6834"
"Any Chronic Condition","Unknown","576","4"
"Cardiovascular Disease","Female","22238","1941"
"Cardiovascular Disease","Male","19805","2244"
"Cardiovascular Disease","Total","42160","4185"
"Cardiovascular Disease","Unknown","117","0"
"Chronic Liver Disease","Female","982","86"
"Chronic Liver Disease","Male","875","132"
"Chronic Liver Disease","Total","1863","218"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","23504","920"
"Chronic Lung Disease","Male","14804","917"
"Chronic Lung Disease","Total","38445","1838"
"Chronic Lung Disease","Unknown","137","1"
"Chronic Renal Disease","Female","4258","756"
"Chronic Renal Disease","Male","4084","910"
"Chronic Renal Disease","Total","8368","1666"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3824","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3835","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","22462","1326"
"Diabetes Mellitus","Male","19205","1631"
"Diabetes Mellitus","Total","41797","2959"
"Diabetes Mellitus","Unknown","130","2"
"ICU","Female","3563","1362"
"ICU","Male","4622","1832"
"ICU","Total","8203","3196"
"ICU","Unknown","18","2"
"Immunocompromised Condition","Female","8051","387"
"Immunocompromised Condition","Male","4797","464"
"Immunocompromised Condition","Total","12876","851"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","179056","743"
"Missing/Unknown status on all conditions","Male","162136","913"
"Missing/Unknown status on all conditions","Total","350582","1664"
"Missing/Unknown status on all conditions","Unknown","9390","8"
"Neurologic/Neurodevelopmental","Female","5984","890"
"Neurologic/Neurodevelopmental","Male","4292","795"
"Neurologic/Neurodevelopmental","Total","10319","1686"
"Neurologic/Neurodevelopmental","Unknown","43","1"
"None of the above conditions","Female","195468","4235"
"None of the above conditions","Male","156697","4663"
"None of the above conditions","Total","353869","8908"
"None of the above conditions","Unknown","1704","10"
"Other Chronic Diseases","Female","28976","1675"
"Other Chronic Diseases","Male","19392","1704"
"Other Chronic Diseases","Total","48565","3380"
"Other Chronic Diseases","Unknown","197","1"
"Smoker","Female","20037","444"
"Smoker","Male","24870","868"
"Smoker","Total","45036","1312"
"Smoker","Unknown","129","0"
"Total with completed information","Female","204782","4823"
"Total with completed information","Male","164908","5355"
"Total with completed information","Total","371480","10190"
"Total with completed information","Unknown","1790","12"
