"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","112369","4261"
"Any Chronic Condition","Male","89420","4945"
"Any Chronic Condition","Total","202341","9211"
"Any Chronic Condition","Unknown","552","5"
"Any Disability","Female","8052","1172"
"Any Disability","Male","6080","1074"
"Any Disability","Total","14169","2250"
"Any Disability","Unknown","37","4"
"Cardiovascular Disease","Female","24938","2399"
"Cardiovascular Disease","Male","22639","2893"
"Cardiovascular Disease","Total","47663","5294"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1265","118"
"Chronic Liver Disease","Male","1109","172"
"Chronic Liver Disease","Total","2382","290"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29556","1191"
"Chronic Lung Disease","Male","18793","1247"
"Chronic Lung Disease","Total","48474","2438"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","5138","977"
"Chronic Renal Disease","Male","5052","1218"
"Chronic Renal Disease","Total","10213","2196"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4740","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4750","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27406","1752"
"Diabetes Mellitus","Male","23728","2188"
"Diabetes Mellitus","Total","51248","3941"
"Diabetes Mellitus","Unknown","114","1"
"Hypertension/High blood pressure","Female","14777","567"
"Hypertension/High blood pressure","Male","11662","653"
"Hypertension/High blood pressure","Total","26531","1221"
"Hypertension/High blood pressure","Unknown","92","1"
"ICU","Female","4287","1743"
"ICU","Male","5523","2375"
"ICU","Total","9827","4121"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10088","538"
"Immunocompromised Condition","Male","5952","633"
"Immunocompromised Condition","Total","16072","1172"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","202755","845"
"Missing/Unknown status on all conditions","Male","185696","1029"
"Missing/Unknown status on all conditions","Total","397533","1881"
"Missing/Unknown status on all conditions","Unknown","9082","7"
"None of the above conditions","Female","246593","6418"
"None of the above conditions","Male","199604","7300"
"None of the above conditions","Total","447855","13726"
"None of the above conditions","Unknown","1658","8"
"Obesity (BMI>40)","Female","5085","121"
"Obesity (BMI>40)","Male","2796","117"
"Obesity (BMI>40)","Total","7899","238"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33142","1985"
"Other Chronic Diseases","Male","21932","2062"
"Other Chronic Diseases","Total","55227","4049"
"Other Chronic Diseases","Unknown","153","2"
"Smoker","Female","25474","608"
"Smoker","Male","31471","1201"
"Smoker","Total","57061","1809"
"Smoker","Unknown","116","0"
"Total with completed information","Female","256907","7109"
"Total with completed information","Male","208727","8072"
"Total with completed information","Total","467362","15191"
"Total with completed information","Unknown","1728","10"
