"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","87803","3231"
"Any Chronic Condition","Male","69860","3706"
"Any Chronic Condition","Total","158251","6941"
"Any Chronic Condition","Unknown","588","4"
"Cardiovascular Disease","Female","22429","1955"
"Cardiovascular Disease","Male","20007","2274"
"Cardiovascular Disease","Total","42554","4229"
"Cardiovascular Disease","Unknown","118","0"
"Chronic Liver Disease","Female","1001","90"
"Chronic Liver Disease","Male","881","132"
"Chronic Liver Disease","Total","1888","222"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","23866","931"
"Chronic Lung Disease","Male","15068","932"
"Chronic Lung Disease","Total","39072","1864"
"Chronic Lung Disease","Unknown","138","1"
"Chronic Renal Disease","Female","4307","761"
"Chronic Renal Disease","Male","4147","916"
"Chronic Renal Disease","Total","8481","1677"
"Chronic Renal Disease","Unknown","27","0"
"Currently Pregnant","Female","3862","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3872","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","22766","1343"
"Diabetes Mellitus","Male","19479","1656"
"Diabetes Mellitus","Total","42380","3001"
"Diabetes Mellitus","Unknown","135","2"
"ICU","Female","3607","1383"
"ICU","Male","4665","1854"
"ICU","Total","8290","3239"
"ICU","Unknown","18","2"
"Immunocompromised Condition","Female","8170","392"
"Immunocompromised Condition","Male","4868","471"
"Immunocompromised Condition","Total","13068","863"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","181102","755"
"Missing/Unknown status on all conditions","Male","164113","929"
"Missing/Unknown status on all conditions","Total","354705","1691"
"Missing/Unknown status on all conditions","Unknown","9490","7"
"Neurologic/Neurodevelopmental","Female","6107","900"
"Neurologic/Neurodevelopmental","Male","4402","817"
"Neurologic/Neurodevelopmental","Total","10555","1718"
"Neurologic/Neurodevelopmental","Unknown","46","1"
"None of the above conditions","Female","198383","4344"
"None of the above conditions","Male","159131","4790"
"None of the above conditions","Total","359247","9145"
"None of the above conditions","Unknown","1733","11"
"Other Chronic Diseases","Female","29268","1691"
"Other Chronic Diseases","Male","19550","1730"
"Other Chronic Diseases","Total","49018","3422"
"Other Chronic Diseases","Unknown","200","1"
"Smoker","Female","20343","454"
"Smoker","Male","25246","882"
"Smoker","Total","45721","1336"
"Smoker","Unknown","132","0"
"Total with completed information","Female","207820","4934"
"Total with completed information","Male","167479","5497"
"Total with completed information","Total","377121","10444"
"Total with completed information","Unknown","1822","13"
