"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","48227","2293"
"Any Chronic Condition","Male","39489","2538"
"Any Chronic Condition","Total","88147","4833"
"Any Chronic Condition","Unknown","431","2"
"Cardiovascular Disease","Female","15351","1483"
"Cardiovascular Disease","Male","13061","1673"
"Cardiovascular Disease","Total","28512","3156"
"Cardiovascular Disease","Unknown","100","0"
"Chronic Liver Disease","Female","600","63"
"Chronic Liver Disease","Male","544","93"
"Chronic Liver Disease","Total","1148","156"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","13829","678"
"Chronic Lung Disease","Male","8728","666"
"Chronic Lung Disease","Total","22698","1344"
"Chronic Lung Disease","Unknown","141","0"
"Chronic Renal Disease","Female","2862","576"
"Chronic Renal Disease","Male","2633","676"
"Chronic Renal Disease","Total","5517","1252"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2501","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2512","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","14205","965"
"Diabetes Mellitus","Male","11893","1186"
"Diabetes Mellitus","Total","26209","2153"
"Diabetes Mellitus","Unknown","111","2"
"ICU","Female","2649","986"
"ICU","Male","3386","1345"
"ICU","Total","6058","2334"
"ICU","Unknown","23","3"
"Immunocompromised Condition","Female","4591","280"
"Immunocompromised Condition","Male","2855","336"
"Immunocompromised Condition","Total","7474","616"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","74610","624"
"Missing/Unknown status on all conditions","Male","70660","720"
"Missing/Unknown status on all conditions","Total","151077","1348"
"Missing/Unknown status on all conditions","Unknown","5807","4"
"Neurologic/Neurodevelopmental","Female","3597","672"
"Neurologic/Neurodevelopmental","Male","2462","586"
"Neurologic/Neurodevelopmental","Total","6090","1258"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","114010","2859"
"None of the above conditions","Male","91987","3014"
"None of the above conditions","Total","207381","5873"
"None of the above conditions","Unknown","1384","0"
"Other Chronic Diseases","Female","7583","717"
"Other Chronic Diseases","Male","4867","716"
"Other Chronic Diseases","Total","12501","1433"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","12272","299"
"Smoker","Male","15775","607"
"Smoker","Total","28169","906"
"Smoker","Unknown","122","0"
"Total with completed information","Female","119223","3278"
"Total with completed information","Male","96620","3498"
"Total with completed information","Total","217291","6778"
"Total with completed information","Unknown","1448","2"
