"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","181309","6545"
"Any Chronic Condition","Male","139372","7606"
"Any Chronic Condition","Total","321093","14154"
"Any Chronic Condition","Unknown","412","3"
"Any Disability","Female","13275","1678"
"Any Disability","Male","10835","1587"
"Any Disability","Total","24145","3265"
"Any Disability","Unknown","35","0"
"Cardiovascular Disease","Female","32291","3275"
"Cardiovascular Disease","Male","29541","4028"
"Cardiovascular Disease","Total","61882","7305"
"Cardiovascular Disease","Unknown","50","2"
"Chronic Liver Disease","Female","2082","184"
"Chronic Liver Disease","Male","1770","285"
"Chronic Liver Disease","Total","3854","469"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49310","1899"
"Chronic Lung Disease","Male","31457","1924"
"Chronic Lung Disease","Total","80887","3823"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","7518","1442"
"Chronic Renal Disease","Male","7329","1835"
"Chronic Renal Disease","Total","14858","3279"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11582","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11590","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40121","2695"
"Diabetes Mellitus","Male","33864","3306"
"Diabetes Mellitus","Total","74069","6003"
"Diabetes Mellitus","Unknown","84","2"
"Hypertension/High blood pressure","Female","39022","1946"
"Hypertension/High blood pressure","Male","30435","2169"
"Hypertension/High blood pressure","Total","69558","4115"
"Hypertension/High blood pressure","Unknown","101","0"
"ICU","Female","6898","2894"
"ICU","Male","8734","3875"
"ICU","Total","15663","6771"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9145","544"
"Immunocompromised Condition","Male","5289","606"
"Immunocompromised Condition","Total","14444","1150"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","556850","1339"
"Missing/Unknown status on all conditions","Male","491830","1530"
"Missing/Unknown status on all conditions","Total","1062250","2871"
"Missing/Unknown status on all conditions","Unknown","13570","2"
"None of the above conditions","Female","466526","12075"
"None of the above conditions","Male","362328","14056"
"None of the above conditions","Total","830733","26137"
"None of the above conditions","Unknown","1879","6"
"Obesity (BMI>40)","Female","14302","480"
"Obesity (BMI>40)","Male","7614","453"
"Obesity (BMI>40)","Total","21941","933"
"Obesity (BMI>40)","Unknown","25","0"
"Other Chronic Diseases","Female","40670","2635"
"Other Chronic Diseases","Male","26402","2715"
"Other Chronic Diseases","Total","67139","5350"
"Other Chronic Diseases","Unknown","67","0"
"Smoker","Female","42979","1050"
"Smoker","Male","49710","1979"
"Smoker","Total","92777","3029"
"Smoker","Unknown","88","0"
"Total with completed information","Female","484205","12903"
"Total with completed information","Male","374602","14960"
"Total with completed information","Total","860733","27871"
"Total with completed information","Unknown","1926","8"
