"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","149510","5751"
"Any Chronic Condition","Male","118036","6586"
"Any Chronic Condition","Total","267897","12342"
"Any Chronic Condition","Unknown","351","5"
"Any Disability","Female","11016","1499"
"Any Disability","Male","8732","1362"
"Any Disability","Total","19770","2861"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28884","2933"
"Cardiovascular Disease","Male","26416","3579"
"Cardiovascular Disease","Total","55347","6515"
"Cardiovascular Disease","Unknown","47","3"
"Chronic Liver Disease","Female","1687","155"
"Chronic Liver Disease","Male","1471","232"
"Chronic Liver Disease","Total","3160","387"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","40141","1626"
"Chronic Lung Disease","Male","25838","1646"
"Chronic Lung Disease","Total","66056","3273"
"Chronic Lung Disease","Unknown","77","1"
"Chronic Renal Disease","Female","6495","1268"
"Chronic Renal Disease","Male","6304","1586"
"Chronic Renal Disease","Total","12809","2856"
"Chronic Renal Disease","Unknown","10","2"
"Currently Pregnant","Female","7430","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7433","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","34522","2371"
"Diabetes Mellitus","Male","29528","2892"
"Diabetes Mellitus","Total","64118","5267"
"Diabetes Mellitus","Unknown","68","4"
"Hypertension/High blood pressure","Female","28954","1444"
"Hypertension/High blood pressure","Male","22673","1580"
"Hypertension/High blood pressure","Total","51714","3025"
"Hypertension/High blood pressure","Unknown","87","1"
"ICU","Female","5971","2491"
"ICU","Male","7538","3324"
"ICU","Total","13535","5819"
"ICU","Unknown","26","4"
"Immunocompromised Condition","Female","9599","576"
"Immunocompromised Condition","Male","5596","657"
"Immunocompromised Condition","Total","15206","1233"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","313000","1132"
"Missing/Unknown status on all conditions","Male","290974","1275"
"Missing/Unknown status on all conditions","Total","612565","2408"
"Missing/Unknown status on all conditions","Unknown","8591","1"
"None of the above conditions","Female","348728","9715"
"None of the above conditions","Male","279088","11150"
"None of the above conditions","Total","629174","20873"
"None of the above conditions","Unknown","1358","8"
"Obesity (BMI>40)","Female","10429","343"
"Obesity (BMI>40)","Male","5684","312"
"Obesity (BMI>40)","Total","16131","655"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","37366","2375"
"Other Chronic Diseases","Male","24457","2396"
"Other Chronic Diseases","Total","61896","4771"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","35474","899"
"Smoker","Male","42176","1648"
"Smoker","Total","77734","2548"
"Smoker","Unknown","84","1"
"Total with completed information","Female","362187","10491"
"Total with completed information","Male","290065","12011"
"Total with completed information","Total","653651","22513"
"Total with completed information","Unknown","1399","11"
