"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","144860","5468"
"Any Chronic Condition","Male","114257","6305"
"Any Chronic Condition","Total","259477","11776"
"Any Chronic Condition","Unknown","360","3"
"Any Disability","Female","10632","1462"
"Any Disability","Male","8368","1338"
"Any Disability","Total","19022","2800"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28407","2850"
"Cardiovascular Disease","Male","25966","3468"
"Cardiovascular Disease","Total","54422","6319"
"Cardiovascular Disease","Unknown","49","1"
"Chronic Liver Disease","Female","1635","144"
"Chronic Liver Disease","Male","1424","221"
"Chronic Liver Disease","Total","3062","365"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","38697","1532"
"Chronic Lung Disease","Male","24889","1575"
"Chronic Lung Disease","Total","63666","3107"
"Chronic Lung Disease","Unknown","80","0"
"Chronic Renal Disease","Female","6352","1215"
"Chronic Renal Disease","Male","6155","1539"
"Chronic Renal Disease","Total","12516","2754"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","7114","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7117","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33646","2261"
"Diabetes Mellitus","Male","28770","2783"
"Diabetes Mellitus","Total","62483","5046"
"Diabetes Mellitus","Unknown","67","2"
"Hypertension/High blood pressure","Female","27191","1287"
"Hypertension/High blood pressure","Male","21286","1427"
"Hypertension/High blood pressure","Total","48570","2715"
"Hypertension/High blood pressure","Unknown","93","1"
"ICU","Female","5702","2326"
"ICU","Male","7253","3130"
"ICU","Total","12976","5458"
"ICU","Unknown","21","2"
"Immunocompromised Condition","Female","9816","578"
"Immunocompromised Condition","Male","5721","664"
"Immunocompromised Condition","Total","15550","1242"
"Immunocompromised Condition","Unknown","13","0"
"Missing/Unknown status on all conditions","Female","310146","1084"
"Missing/Unknown status on all conditions","Male","287183","1245"
"Missing/Unknown status on all conditions","Total","606073","2331"
"Missing/Unknown status on all conditions","Unknown","8744","2"
"None of the above conditions","Female","334998","8921"
"None of the above conditions","Male","267878","10222"
"None of the above conditions","Total","604133","19148"
"None of the above conditions","Unknown","1257","5"
"Obesity (BMI>40)","Female","9707","297"
"Obesity (BMI>40)","Male","5280","276"
"Obesity (BMI>40)","Total","15007","573"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","36969","2294"
"Other Chronic Diseases","Male","24195","2342"
"Other Chronic Diseases","Total","61237","4636"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34108","848"
"Smoker","Male","40677","1578"
"Smoker","Total","74871","2426"
"Smoker","Unknown","86","0"
"Total with completed information","Female","348401","9672"
"Total with completed information","Male","278886","11067"
"Total with completed information","Total","628599","20746"
"Total with completed information","Unknown","1312","7"
