"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","156276","6041"
"Any Chronic Condition","Male","123447","6936"
"Any Chronic Condition","Total","279971","12980"
"Any Chronic Condition","Unknown","248","3"
"Any Disability","Female","11601","1575"
"Any Disability","Male","9307","1427"
"Any Disability","Total","20928","3002"
"Any Disability","Unknown","20","0"
"Cardiovascular Disease","Female","29533","3053"
"Cardiovascular Disease","Male","27108","3725"
"Cardiovascular Disease","Total","56674","6780"
"Cardiovascular Disease","Unknown","33","2"
"Chronic Liver Disease","Female","1775","163"
"Chronic Liver Disease","Male","1559","253"
"Chronic Liver Disease","Total","3335","416"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","42075","1722"
"Chronic Lung Disease","Male","27153","1747"
"Chronic Lung Disease","Total","69286","3470"
"Chronic Lung Disease","Unknown","58","1"
"Chronic Renal Disease","Female","6721","1334"
"Chronic Renal Disease","Male","6522","1656"
"Chronic Renal Disease","Total","13249","2992"
"Chronic Renal Disease","Unknown","6","2"
"Currently Pregnant","Female","7950","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7954","22"
"Currently Pregnant","Unknown","4","0"
"Diabetes Mellitus","Female","35778","2500"
"Diabetes Mellitus","Male","30569","3040"
"Diabetes Mellitus","Total","66400","5542"
"Diabetes Mellitus","Unknown","53","2"
"Hypertension/High blood pressure","Female","31462","1628"
"Hypertension/High blood pressure","Male","24673","1801"
"Hypertension/High blood pressure","Total","56194","3429"
"Hypertension/High blood pressure","Unknown","59","0"
"ICU","Female","6283","2653"
"ICU","Male","7914","3528"
"ICU","Total","14219","6184"
"ICU","Unknown","22","3"
"Immunocompromised Condition","Female","9295","552"
"Immunocompromised Condition","Male","5400","613"
"Immunocompromised Condition","Total","14702","1165"
"Immunocompromised Condition","Unknown","7","0"
"Missing/Unknown status on all conditions","Female","315260","1141"
"Missing/Unknown status on all conditions","Male","294251","1289"
"Missing/Unknown status on all conditions","Total","616926","2431"
"Missing/Unknown status on all conditions","Unknown","7415","1"
"None of the above conditions","Female","368251","10217"
"None of the above conditions","Male","295243","11779"
"None of the above conditions","Total","664567","21996"
"None of the above conditions","Unknown","1073","0"
"Obesity (BMI>40)","Female","11507","411"
"Obesity (BMI>40)","Male","6285","378"
"Obesity (BMI>40)","Total","17803","789"
"Obesity (BMI>40)","Unknown","11","0"
"Other Chronic Diseases","Female","38074","2479"
"Other Chronic Diseases","Male","24948","2508"
"Other Chronic Diseases","Total","63073","4987"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","37389","956"
"Smoker","Male","44241","1784"
"Smoker","Total","81680","2740"
"Smoker","Unknown","50","0"
"Total with completed information","Female","381753","11011"
"Total with completed information","Male","306084","12645"
"Total with completed information","Total","688934","23659"
"Total with completed information","Unknown","1097","3"
