"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","70323","2699"
"Any Chronic Condition","Male","56126","3009"
"Any Chronic Condition","Total","126886","5709"
"Any Chronic Condition","Unknown","437","1"
"Cardiovascular Disease","Female","19363","1677"
"Cardiovascular Disease","Male","16889","1888"
"Cardiovascular Disease","Total","36334","3565"
"Cardiovascular Disease","Unknown","82","0"
"Chronic Liver Disease","Female","758","70"
"Chronic Liver Disease","Male","689","112"
"Chronic Liver Disease","Total","1450","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","18436","761"
"Chronic Lung Disease","Male","11676","761"
"Chronic Lung Disease","Total","30224","1522"
"Chronic Lung Disease","Unknown","112","0"
"Chronic Renal Disease","Female","3499","646"
"Chronic Renal Disease","Male","3279","756"
"Chronic Renal Disease","Total","6798","1402"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","3129","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3137","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18017","1101"
"Diabetes Mellitus","Male","15301","1336"
"Diabetes Mellitus","Total","33416","2438"
"Diabetes Mellitus","Unknown","98","1"
"ICU","Female","3084","1125"
"ICU","Male","3957","1528"
"ICU","Total","7055","2653"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6244","317"
"Immunocompromised Condition","Male","3793","372"
"Immunocompromised Condition","Total","10057","689"
"Immunocompromised Condition","Unknown","20","0"
"Missing/Unknown status on all conditions","Female","109731","653"
"Missing/Unknown status on all conditions","Male","102417","757"
"Missing/Unknown status on all conditions","Total","218318","1413"
"Missing/Unknown status on all conditions","Unknown","6170","3"
"Neurologic/Neurodevelopmental","Female","4461","772"
"Neurologic/Neurodevelopmental","Male","3060","656"
"Neurologic/Neurodevelopmental","Total","7548","1428"
"Neurologic/Neurodevelopmental","Unknown","27","0"
"None of the above conditions","Female","154456","3376"
"None of the above conditions","Male","124608","3617"
"None of the above conditions","Total","280372","6993"
"None of the above conditions","Unknown","1308","0"
"Other Chronic Diseases","Female","25624","1497"
"Other Chronic Diseases","Male","17508","1499"
"Other Chronic Diseases","Total","43291","2997"
"Other Chronic Diseases","Unknown","159","1"
"Smoker","Female","15892","361"
"Smoker","Male","20173","697"
"Smoker","Total","36161","1058"
"Smoker","Unknown","96","0"
"Total with completed information","Female","161895","3859"
"Total with completed information","Male","131127","4180"
"Total with completed information","Total","294381","8040"
"Total with completed information","Unknown","1359","1"
