"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","54238","2450"
"Any Chronic Condition","Male","44447","2729"
"Any Chronic Condition","Total","98999","5180"
"Any Chronic Condition","Unknown","314","1"
"Cardiovascular Disease","Female","17021","1574"
"Cardiovascular Disease","Male","14622","1779"
"Cardiovascular Disease","Total","31709","3353"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","665","68"
"Chronic Liver Disease","Male","597","100"
"Chronic Liver Disease","Total","1264","168"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","15723","724"
"Chronic Lung Disease","Male","9899","725"
"Chronic Lung Disease","Total","25723","1449"
"Chronic Lung Disease","Unknown","101","0"
"Chronic Renal Disease","Female","3152","615"
"Chronic Renal Disease","Male","2881","720"
"Chronic Renal Disease","Total","6049","1335"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","2753","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2758","5"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","15740","1031"
"Diabetes Mellitus","Male","13266","1274"
"Diabetes Mellitus","Total","29086","2306"
"Diabetes Mellitus","Unknown","80","1"
"ICU","Female","2847","1065"
"ICU","Male","3632","1449"
"ICU","Total","6493","2516"
"ICU","Unknown","14","2"
"Immunocompromised Condition","Female","5225","300"
"Immunocompromised Condition","Male","3220","358"
"Immunocompromised Condition","Total","8460","658"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","86281","658"
"Missing/Unknown status on all conditions","Male","81521","749"
"Missing/Unknown status on all conditions","Total","172804","1409"
"Missing/Unknown status on all conditions","Unknown","5002","2"
"Neurologic/Neurodevelopmental","Female","3948","725"
"Neurologic/Neurodevelopmental","Male","2705","623"
"Neurologic/Neurodevelopmental","Total","6675","1348"
"Neurologic/Neurodevelopmental","Unknown","22","0"
"None of the above conditions","Female","130571","3111"
"None of the above conditions","Male","105540","3324"
"None of the above conditions","Total","237192","6436"
"None of the above conditions","Unknown","1081","1"
"Other Chronic Diseases","Female","8428","773"
"Other Chronic Diseases","Male","5377","761"
"Other Chronic Diseases","Total","13851","1534"
"Other Chronic Diseases","Unknown","46","0"
"Smoker","Female","13852","334"
"Smoker","Male","17831","661"
"Smoker","Total","31767","995"
"Smoker","Unknown","84","0"
"Total with completed information","Female","136176","3542"
"Total with completed information","Male","110509","3825"
"Total with completed information","Total","247797","7369"
"Total with completed information","Unknown","1112","2"
