"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","92850","3459"
"Any Chronic Condition","Male","73930","3989"
"Any Chronic Condition","Total","167401","7453"
"Any Chronic Condition","Unknown","621","5"
"Cardiovascular Disease","Female","23163","2062"
"Cardiovascular Disease","Male","20766","2444"
"Cardiovascular Disease","Total","44052","4508"
"Cardiovascular Disease","Unknown","123","2"
"Chronic Liver Disease","Female","1078","99"
"Chronic Liver Disease","Male","941","138"
"Chronic Liver Disease","Total","2027","237"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","25398","994"
"Chronic Lung Disease","Male","16088","1007"
"Chronic Lung Disease","Total","41641","2003"
"Chronic Lung Disease","Unknown","155","2"
"Chronic Renal Disease","Female","4537","807"
"Chronic Renal Disease","Male","4405","999"
"Chronic Renal Disease","Total","8972","1807"
"Chronic Renal Disease","Unknown","30","1"
"Currently Pregnant","Female","4101","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4110","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","24085","1437"
"Diabetes Mellitus","Male","20647","1795"
"Diabetes Mellitus","Total","44873","3235"
"Diabetes Mellitus","Unknown","141","3"
"ICU","Female","3761","1476"
"ICU","Male","4871","1990"
"ICU","Total","8651","3468"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8670","418"
"Immunocompromised Condition","Male","5153","509"
"Immunocompromised Condition","Total","13856","927"
"Immunocompromised Condition","Unknown","33","0"
"Missing/Unknown status on all conditions","Female","192595","806"
"Missing/Unknown status on all conditions","Male","174757","984"
"Missing/Unknown status on all conditions","Total","376761","1798"
"Missing/Unknown status on all conditions","Unknown","9409","8"
"Neurologic/Neurodevelopmental","Female","6618","962"
"Neurologic/Neurodevelopmental","Male","4843","877"
"Neurologic/Neurodevelopmental","Total","11509","1840"
"Neurologic/Neurodevelopmental","Unknown","48","1"
"None of the above conditions","Female","211152","4863"
"None of the above conditions","Male","169646","5438"
"None of the above conditions","Total","382624","10319"
"None of the above conditions","Unknown","1826","18"
"Other Chronic Diseases","Female","30385","1752"
"Other Chronic Diseases","Male","20212","1803"
"Other Chronic Diseases","Total","50802","3556"
"Other Chronic Diseases","Unknown","205","1"
"Smoker","Female","21672","488"
"Smoker","Male","26887","963"
"Smoker","Total","48703","1451"
"Smoker","Unknown","144","0"
"Total with completed information","Female","221013","5489"
"Total with completed information","Male","178353","6174"
"Total with completed information","Total","401288","11683"
"Total with completed information","Unknown","1922","20"
