"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","179985","6482"
"Any Chronic Condition","Male","138419","7543"
"Any Chronic Condition","Total","318819","14028"
"Any Chronic Condition","Unknown","415","3"
"Any Disability","Female","13150","1669"
"Any Disability","Male","10733","1578"
"Any Disability","Total","23916","3247"
"Any Disability","Unknown","33","0"
"Cardiovascular Disease","Female","32146","3251"
"Cardiovascular Disease","Male","29420","4002"
"Cardiovascular Disease","Total","61617","7255"
"Cardiovascular Disease","Unknown","51","2"
"Chronic Liver Disease","Female","2064","183"
"Chronic Liver Disease","Male","1758","281"
"Chronic Liver Disease","Total","3825","464"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","48924","1883"
"Chronic Lung Disease","Male","31217","1901"
"Chronic Lung Disease","Total","80258","3784"
"Chronic Lung Disease","Unknown","117","0"
"Chronic Renal Disease","Female","7475","1435"
"Chronic Renal Disease","Male","7278","1814"
"Chronic Renal Disease","Total","14764","3251"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11495","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11503","26"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","39872","2678"
"Diabetes Mellitus","Male","33664","3276"
"Diabetes Mellitus","Total","73623","5956"
"Diabetes Mellitus","Unknown","87","2"
"Hypertension/High blood pressure","Female","38487","1904"
"Hypertension/High blood pressure","Male","30019","2132"
"Hypertension/High blood pressure","Total","68609","4036"
"Hypertension/High blood pressure","Unknown","103","0"
"ICU","Female","6855","2876"
"ICU","Male","8667","3838"
"ICU","Total","15552","6716"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9208","545"
"Immunocompromised Condition","Male","5311","609"
"Immunocompromised Condition","Total","14531","1154"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","557651","1333"
"Missing/Unknown status on all conditions","Male","492157","1530"
"Missing/Unknown status on all conditions","Total","1063749","2865"
"Missing/Unknown status on all conditions","Unknown","13941","2"
"None of the above conditions","Female","462785","11905"
"None of the above conditions","Male","359370","13838"
"None of the above conditions","Total","824018","25747"
"None of the above conditions","Unknown","1863","4"
"Obesity (BMI>40)","Female","14095","474"
"Obesity (BMI>40)","Male","7521","448"
"Obesity (BMI>40)","Total","21640","922"
"Obesity (BMI>40)","Unknown","24","0"
"Other Chronic Diseases","Female","40536","2618"
"Other Chronic Diseases","Male","26321","2693"
"Other Chronic Diseases","Total","66925","5311"
"Other Chronic Diseases","Unknown","68","0"
"Smoker","Female","42666","1034"
"Smoker","Male","49384","1957"
"Smoker","Total","92137","2991"
"Smoker","Unknown","87","0"
"Total with completed information","Female","480487","12731"
"Total with completed information","Male","371672","14743"
"Total with completed information","Total","854071","27480"
"Total with completed information","Unknown","1912","6"
