"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","123253","4749"
"Any Chronic Condition","Male","98125","5460"
"Any Chronic Condition","Total","221838","10211"
"Any Chronic Condition","Unknown","460","2"
"Any Disability","Female","9097","1318"
"Any Disability","Male","6949","1180"
"Any Disability","Total","16075","2499"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26032","2616"
"Cardiovascular Disease","Male","23730","3134"
"Cardiovascular Disease","Total","49833","5751"
"Cardiovascular Disease","Unknown","71","1"
"Chronic Liver Disease","Female","1397","133"
"Chronic Liver Disease","Male","1213","194"
"Chronic Liver Disease","Total","2616","327"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32340","1333"
"Chronic Lung Disease","Male","20561","1380"
"Chronic Lung Disease","Total","53001","2713"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","5531","1094"
"Chronic Renal Disease","Male","5457","1356"
"Chronic Renal Disease","Total","11006","2450"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5300","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5306","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29581","1957"
"Diabetes Mellitus","Male","25567","2431"
"Diabetes Mellitus","Total","55239","4389"
"Diabetes Mellitus","Unknown","91","1"
"Hypertension/High blood pressure","Female","19581","896"
"Hypertension/High blood pressure","Male","15471","967"
"Hypertension/High blood pressure","Total","35143","1863"
"Hypertension/High blood pressure","Unknown","91","0"
"ICU","Female","4802","1963"
"ICU","Male","6139","2643"
"ICU","Total","10954","4607"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","11032","621"
"Immunocompromised Condition","Male","6437","718"
"Immunocompromised Condition","Total","17497","1339"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","198713","839"
"Missing/Unknown status on all conditions","Male","183250","1005"
"Missing/Unknown status on all conditions","Total","389154","1846"
"Missing/Unknown status on all conditions","Unknown","7191","2"
"None of the above conditions","Female","271605","7115"
"None of the above conditions","Male","220898","8020"
"None of the above conditions","Total","493917","15137"
"None of the above conditions","Unknown","1414","2"
"Obesity (BMI>40)","Female","6847","197"
"Obesity (BMI>40)","Male","3721","177"
"Obesity (BMI>40)","Total","10582","374"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","34774","2142"
"Other Chronic Diseases","Male","22935","2192"
"Other Chronic Diseases","Total","57829","4334"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28164","727"
"Smoker","Male","34734","1383"
"Smoker","Total","62999","2110"
"Smoker","Unknown","101","0"
"Total with completed information","Female","281623","7804"
"Total with completed information","Male","229690","8790"
"Total with completed information","Total","512772","16597"
"Total with completed information","Unknown","1459","3"
