"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","173352","6252"
"Any Chronic Condition","Male","133394","7196"
"Any Chronic Condition","Total","307096","13454"
"Any Chronic Condition","Unknown","350","6"
"Any Disability","Female","12553","1628"
"Any Disability","Male","10159","1500"
"Any Disability","Total","22736","3129"
"Any Disability","Unknown","24","1"
"Cardiovascular Disease","Female","31340","3160"
"Cardiovascular Disease","Male","28588","3839"
"Cardiovascular Disease","Total","59975","7003"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1963","170"
"Chronic Liver Disease","Male","1680","261"
"Chronic Liver Disease","Total","3645","432"
"Chronic Liver Disease","Unknown","2","1"
"Chronic Lung Disease","Female","46860","1799"
"Chronic Lung Disease","Male","29898","1813"
"Chronic Lung Disease","Total","76855","3614"
"Chronic Lung Disease","Unknown","97","2"
"Chronic Renal Disease","Female","7203","1385"
"Chronic Renal Disease","Male","6988","1727"
"Chronic Renal Disease","Total","14200","3113"
"Chronic Renal Disease","Unknown","9","1"
"Currently Pregnant","Female","10870","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10877","23"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","38619","2588"
"Diabetes Mellitus","Male","32579","3137"
"Diabetes Mellitus","Total","71268","5727"
"Diabetes Mellitus","Unknown","70","2"
"Hypertension/High blood pressure","Female","36007","1766"
"Hypertension/High blood pressure","Male","27916","1936"
"Hypertension/High blood pressure","Total","64005","3705"
"Hypertension/High blood pressure","Unknown","82","3"
"ICU","Female","6626","2772"
"ICU","Male","8340","3662"
"ICU","Total","14995","6436"
"ICU","Unknown","29","2"
"Immunocompromised Condition","Female","9433","549"
"Immunocompromised Condition","Male","5410","609"
"Immunocompromised Condition","Total","14855","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","544979","1231"
"Missing/Unknown status on all conditions","Male","479426","1402"
"Missing/Unknown status on all conditions","Total","1037283","2635"
"Missing/Unknown status on all conditions","Unknown","12878","2"
"None of the above conditions","Female","442857","10875"
"None of the above conditions","Male","343772","12544"
"None of the above conditions","Total","788241","23427"
"None of the above conditions","Unknown","1612","8"
"Obesity (BMI>40)","Female","13234","441"
"Obesity (BMI>40)","Male","7085","405"
"Obesity (BMI>40)","Total","20338","846"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","39804","2551"
"Other Chronic Diseases","Male","25819","2585"
"Other Chronic Diseases","Total","65680","5136"
"Other Chronic Diseases","Unknown","57","0"
"Smoker","Female","41171","1001"
"Smoker","Male","47761","1863"
"Smoker","Total","89008","2865"
"Smoker","Unknown","76","1"
"Total with completed information","Female","460090","11679"
"Total with completed information","Male","355876","13425"
"Total with completed information","Total","817622","25115"
"Total with completed information","Unknown","1656","11"
