"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","46599","2247"
"Any Chronic Condition","Male","38121","2470"
"Any Chronic Condition","Total","85143","4719"
"Any Chronic Condition","Unknown","423","2"
"Cardiovascular Disease","Female","14835","1455"
"Cardiovascular Disease","Male","12616","1631"
"Cardiovascular Disease","Total","27547","3086"
"Cardiovascular Disease","Unknown","96","0"
"Chronic Liver Disease","Female","587","62"
"Chronic Liver Disease","Male","524","87"
"Chronic Liver Disease","Total","1114","149"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","13364","671"
"Chronic Lung Disease","Male","8411","647"
"Chronic Lung Disease","Total","21915","1318"
"Chronic Lung Disease","Unknown","140","0"
"Chronic Renal Disease","Female","2784","565"
"Chronic Renal Disease","Male","2568","665"
"Chronic Renal Disease","Total","5373","1230"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","2438","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2449","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","13776","949"
"Diabetes Mellitus","Male","11519","1154"
"Diabetes Mellitus","Total","25403","2105"
"Diabetes Mellitus","Unknown","108","2"
"ICU","Female","2595","963"
"ICU","Male","3308","1300"
"ICU","Total","5927","2266"
"ICU","Unknown","24","3"
"Immunocompromised Condition","Female","4428","276"
"Immunocompromised Condition","Male","2757","326"
"Immunocompromised Condition","Total","7213","602"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","72839","606"
"Missing/Unknown status on all conditions","Male","68970","707"
"Missing/Unknown status on all conditions","Total","147454","1317"
"Missing/Unknown status on all conditions","Unknown","5645","4"
"Neurologic/Neurodevelopmental","Female","3476","658"
"Neurologic/Neurodevelopmental","Male","2374","573"
"Neurologic/Neurodevelopmental","Total","5880","1231"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","109828","2788"
"None of the above conditions","Male","88485","2929"
"None of the above conditions","Total","199675","5717"
"None of the above conditions","Unknown","1362","0"
"Other Chronic Diseases","Female","7362","703"
"Other Chronic Diseases","Male","4726","701"
"Other Chronic Diseases","Total","12136","1404"
"Other Chronic Diseases","Unknown","48","0"
"Smoker","Female","11844","297"
"Smoker","Male","15218","586"
"Smoker","Total","27183","883"
"Smoker","Unknown","121","0"
"Total with completed information","Female","114951","3203"
"Total with completed information","Male","93019","3401"
"Total with completed information","Total","209394","6606"
"Total with completed information","Unknown","1424","2"
