"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","106729","3995"
"Any Chronic Condition","Male","84922","4677"
"Any Chronic Condition","Total","192348","8675"
"Any Chronic Condition","Unknown","697","3"
"Any Disability","Female","7561","1097"
"Any Disability","Male","5651","1015"
"Any Disability","Total","13264","2114"
"Any Disability","Unknown","52","2"
"Cardiovascular Disease","Female","24352","2276"
"Cardiovascular Disease","Male","22037","2766"
"Cardiovascular Disease","Total","46515","5043"
"Cardiovascular Disease","Unknown","126","1"
"Chronic Liver Disease","Female","1205","112"
"Chronic Liver Disease","Male","1061","161"
"Chronic Liver Disease","Total","2274","273"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28056","1116"
"Chronic Lung Disease","Male","17888","1175"
"Chronic Lung Disease","Total","46104","2291"
"Chronic Lung Disease","Unknown","160","0"
"Chronic Renal Disease","Female","4950","916"
"Chronic Renal Disease","Male","4859","1146"
"Chronic Renal Disease","Total","9838","2063"
"Chronic Renal Disease","Unknown","29","1"
"Currently Pregnant","Female","4509","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4520","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","26267","1642"
"Diabetes Mellitus","Male","22753","2071"
"Diabetes Mellitus","Total","49165","3714"
"Diabetes Mellitus","Unknown","145","1"
"Hypertension/High blood pressure","Female","12518","439"
"Hypertension/High blood pressure","Male","9878","538"
"Hypertension/High blood pressure","Total","22486","978"
"Hypertension/High blood pressure","Unknown","90","1"
"ICU","Female","4097","1662"
"ICU","Male","5308","2279"
"ICU","Total","9424","3944"
"ICU","Unknown","19","3"
"Immunocompromised Condition","Female","9564","504"
"Immunocompromised Condition","Male","5659","599"
"Immunocompromised Condition","Total","15257","1103"
"Immunocompromised Condition","Unknown","34","0"
"Missing/Unknown status on all conditions","Female","200957","833"
"Missing/Unknown status on all conditions","Male","183555","1026"
"Missing/Unknown status on all conditions","Total","394446","1866"
"Missing/Unknown status on all conditions","Unknown","9934","7"
"None of the above conditions","Female","233790","5925"
"None of the above conditions","Male","188864","6754"
"None of the above conditions","Total","424630","12682"
"None of the above conditions","Unknown","1976","3"
"Obesity (BMI>40)","Female","4159","90"
"Obesity (BMI>40)","Male","2297","95"
"Obesity (BMI>40)","Total","6475","185"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","32280","1920"
"Other Chronic Diseases","Male","21422","1994"
"Other Chronic Diseases","Total","53915","3915"
"Other Chronic Diseases","Unknown","213","1"
"Smoker","Female","24103","568"
"Smoker","Male","29860","1129"
"Smoker","Total","54127","1697"
"Smoker","Unknown","164","0"
"Total with completed information","Female","244087","6604"
"Total with completed information","Male","197961","7522"
"Total with completed information","Total","444124","14131"
"Total with completed information","Unknown","2076","5"
