"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","111835","4250"
"Any Chronic Condition","Male","89004","4931"
"Any Chronic Condition","Total","201389","9186"
"Any Chronic Condition","Unknown","550","5"
"Any Disability","Female","8012","1170"
"Any Disability","Male","6044","1071"
"Any Disability","Total","14093","2245"
"Any Disability","Unknown","37","4"
"Cardiovascular Disease","Female","24884","2399"
"Cardiovascular Disease","Male","22584","2886"
"Cardiovascular Disease","Total","47554","5287"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1260","118"
"Chronic Liver Disease","Male","1105","171"
"Chronic Liver Disease","Total","2372","289"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","29423","1190"
"Chronic Lung Disease","Male","18719","1243"
"Chronic Lung Disease","Total","48268","2433"
"Chronic Lung Disease","Unknown","126","0"
"Chronic Renal Disease","Female","5122","974"
"Chronic Renal Disease","Male","5033","1213"
"Chronic Renal Disease","Total","10177","2188"
"Chronic Renal Disease","Unknown","22","1"
"Currently Pregnant","Female","4719","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4729","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27294","1747"
"Diabetes Mellitus","Male","23635","2183"
"Diabetes Mellitus","Total","51042","3931"
"Diabetes Mellitus","Unknown","113","1"
"Hypertension/High blood pressure","Female","14547","558"
"Hypertension/High blood pressure","Male","11489","641"
"Hypertension/High blood pressure","Total","26128","1200"
"Hypertension/High blood pressure","Unknown","92","1"
"ICU","Female","4267","1737"
"ICU","Male","5500","2365"
"ICU","Total","9784","4105"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10040","538"
"Immunocompromised Condition","Male","5919","630"
"Immunocompromised Condition","Total","15992","1169"
"Immunocompromised Condition","Unknown","33","1"
"Missing/Unknown status on all conditions","Female","202777","841"
"Missing/Unknown status on all conditions","Male","185627","1026"
"Missing/Unknown status on all conditions","Total","397423","1874"
"Missing/Unknown status on all conditions","Unknown","9019","7"
"None of the above conditions","Female","245480","6394"
"None of the above conditions","Male","198683","7277"
"None of the above conditions","Total","445814","13679"
"None of the above conditions","Unknown","1651","8"
"Obesity (BMI>40)","Female","4979","120"
"Obesity (BMI>40)","Male","2739","117"
"Obesity (BMI>40)","Total","7736","237"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33056","1983"
"Other Chronic Diseases","Male","21892","2060"
"Other Chronic Diseases","Total","55101","4045"
"Other Chronic Diseases","Unknown","153","2"
"Smoker","Female","25333","604"
"Smoker","Male","31304","1194"
"Smoker","Total","56750","1798"
"Smoker","Unknown","113","0"
"Total with completed information","Female","255789","7085"
"Total with completed information","Male","207787","8048"
"Total with completed information","Total","465297","15143"
"Total with completed information","Unknown","1721","10"
