"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","139472","5158"
"Any Chronic Condition","Male","110220","5896"
"Any Chronic Condition","Total","250057","11059"
"Any Chronic Condition","Unknown","365","5"
"Any Disability","Female","10231","1417"
"Any Disability","Male","7919","1272"
"Any Disability","Total","18173","2690"
"Any Disability","Unknown","23","1"
"Cardiovascular Disease","Female","27863","2741"
"Cardiovascular Disease","Male","25420","3324"
"Cardiovascular Disease","Total","53336","6066"
"Cardiovascular Disease","Unknown","53","1"
"Chronic Liver Disease","Female","1560","140"
"Chronic Liver Disease","Male","1359","212"
"Chronic Liver Disease","Total","2923","353"
"Chronic Liver Disease","Unknown","4","1"
"Chronic Lung Disease","Female","37083","1440"
"Chronic Lung Disease","Male","23772","1484"
"Chronic Lung Disease","Total","60928","2924"
"Chronic Lung Disease","Unknown","73","0"
"Chronic Renal Disease","Female","6168","1163"
"Chronic Renal Disease","Male","5987","1460"
"Chronic Renal Disease","Total","12166","2623"
"Chronic Renal Disease","Unknown","11","0"
"Currently Pregnant","Female","6642","9"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6645","9"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","32643","2129"
"Diabetes Mellitus","Male","27968","2602"
"Diabetes Mellitus","Total","60690","4734"
"Diabetes Mellitus","Unknown","79","3"
"Hypertension/High blood pressure","Female","25364","1119"
"Hypertension/High blood pressure","Male","19935","1201"
"Hypertension/High blood pressure","Total","45396","2323"
"Hypertension/High blood pressure","Unknown","97","3"
"ICU","Female","5432","2156"
"ICU","Male","6906","2870"
"ICU","Total","12362","5031"
"ICU","Unknown","24","5"
"Immunocompromised Condition","Female","9962","580"
"Immunocompromised Condition","Male","5815","669"
"Immunocompromised Condition","Total","15792","1249"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","293177","997"
"Missing/Unknown status on all conditions","Male","269289","1158"
"Missing/Unknown status on all conditions","Total","570663","2157"
"Missing/Unknown status on all conditions","Unknown","8197","2"
"None of the above conditions","Female","315589","7977"
"None of the above conditions","Male","253531","9039"
"None of the above conditions","Total","570319","17022"
"None of the above conditions","Unknown","1199","6"
"Obesity (BMI>40)","Female","8981","259"
"Obesity (BMI>40)","Male","4879","218"
"Obesity (BMI>40)","Total","13882","478"
"Obesity (BMI>40)","Unknown","22","1"
"Other Chronic Diseases","Female","36473","2233"
"Other Chronic Diseases","Male","23901","2278"
"Other Chronic Diseases","Total","60457","4512"
"Other Chronic Diseases","Unknown","83","1"
"Smoker","Female","32619","792"
"Smoker","Male","39214","1487"
"Smoker","Total","71911","2279"
"Smoker","Unknown","78","0"
"Total with completed information","Female","328450","8696"
"Total with completed information","Male","264267","9844"
"Total with completed information","Total","593971","18548"
"Total with completed information","Unknown","1254","8"
