"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","164272","6120"
"Any Chronic Condition","Male","127769","7030"
"Any Chronic Condition","Total","292334","13153"
"Any Chronic Condition","Unknown","293","3"
"Any Disability","Female","11969","1596"
"Any Disability","Male","9615","1446"
"Any Disability","Total","21604","3042"
"Any Disability","Unknown","20","0"
"Cardiovascular Disease","Female","30262","3091"
"Cardiovascular Disease","Male","27667","3767"
"Cardiovascular Disease","Total","57966","6860"
"Cardiovascular Disease","Unknown","37","2"
"Chronic Liver Disease","Female","1848","166"
"Chronic Liver Disease","Male","1597","257"
"Chronic Liver Disease","Total","3446","423"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","44356","1744"
"Chronic Lung Disease","Male","28357","1771"
"Chronic Lung Disease","Total","72792","3516"
"Chronic Lung Disease","Unknown","79","1"
"Chronic Renal Disease","Female","6911","1353"
"Chronic Renal Disease","Male","6689","1676"
"Chronic Renal Disease","Total","13606","3031"
"Chronic Renal Disease","Unknown","6","2"
"Currently Pregnant","Female","9540","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","9545","23"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","36977","2535"
"Diabetes Mellitus","Male","31383","3074"
"Diabetes Mellitus","Total","68423","5611"
"Diabetes Mellitus","Unknown","63","2"
"Hypertension/High blood pressure","Female","33415","1679"
"Hypertension/High blood pressure","Male","26013","1850"
"Hypertension/High blood pressure","Total","59498","3529"
"Hypertension/High blood pressure","Unknown","70","0"
"ICU","Female","6410","2696"
"ICU","Male","8089","3587"
"ICU","Total","14527","6286"
"ICU","Unknown","28","3"
"Immunocompromised Condition","Female","9380","550"
"Immunocompromised Condition","Male","5410","612"
"Immunocompromised Condition","Total","14799","1162"
"Immunocompromised Condition","Unknown","9","0"
"Missing/Unknown status on all conditions","Female","431400","1176"
"Missing/Unknown status on all conditions","Male","382046","1330"
"Missing/Unknown status on all conditions","Total","822636","2508"
"Missing/Unknown status on all conditions","Unknown","9190","2"
"None of the above conditions","Female","404783","10420"
"None of the above conditions","Male","317555","11987"
"None of the above conditions","Total","723653","22409"
"None of the above conditions","Unknown","1315","2"
"Obesity (BMI>40)","Female","12305","426"
"Obesity (BMI>40)","Male","6631","392"
"Obesity (BMI>40)","Total","18949","818"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","38812","2500"
"Other Chronic Diseases","Male","25273","2540"
"Other Chronic Diseases","Total","64139","5040"
"Other Chronic Diseases","Unknown","54","0"
"Smoker","Female","39056","970"
"Smoker","Male","45816","1815"
"Smoker","Total","84932","2785"
"Smoker","Unknown","60","0"
"Total with completed information","Female","420082","11219"
"Total with completed information","Male","328833","12857"
"Total with completed information","Total","750263","24081"
"Total with completed information","Unknown","1348","5"
