"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","180404","6496"
"Any Chronic Condition","Male","138722","7564"
"Any Chronic Condition","Total","319539","14063"
"Any Chronic Condition","Unknown","413","3"
"Any Disability","Female","13178","1670"
"Any Disability","Male","10770","1582"
"Any Disability","Total","23982","3252"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","32199","3255"
"Cardiovascular Disease","Male","29468","4012"
"Cardiovascular Disease","Total","61718","7269"
"Cardiovascular Disease","Unknown","51","2"
"Chronic Liver Disease","Female","2071","183"
"Chronic Liver Disease","Male","1760","282"
"Chronic Liver Disease","Total","3833","465"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49043","1887"
"Chronic Lung Disease","Male","31291","1910"
"Chronic Lung Disease","Total","80451","3797"
"Chronic Lung Disease","Unknown","117","0"
"Chronic Renal Disease","Female","7492","1436"
"Chronic Renal Disease","Male","7297","1824"
"Chronic Renal Disease","Total","14800","3262"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11531","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11539","26"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","39945","2681"
"Diabetes Mellitus","Male","33729","3287"
"Diabetes Mellitus","Total","73761","5970"
"Diabetes Mellitus","Unknown","87","2"
"Hypertension/High blood pressure","Female","38642","1914"
"Hypertension/High blood pressure","Male","30154","2145"
"Hypertension/High blood pressure","Total","68899","4059"
"Hypertension/High blood pressure","Unknown","103","0"
"ICU","Female","6865","2879"
"ICU","Male","8681","3848"
"ICU","Total","15576","6729"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9189","545"
"Immunocompromised Condition","Male","5305","609"
"Immunocompromised Condition","Total","14505","1154"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","557335","1333"
"Missing/Unknown status on all conditions","Male","491966","1528"
"Missing/Unknown status on all conditions","Total","1063084","2863"
"Missing/Unknown status on all conditions","Unknown","13783","2"
"None of the above conditions","Female","463955","11949"
"None of the above conditions","Male","360272","13893"
"None of the above conditions","Total","826098","25846"
"None of the above conditions","Unknown","1871","4"
"Obesity (BMI>40)","Female","14156","476"
"Obesity (BMI>40)","Male","7551","448"
"Obesity (BMI>40)","Total","21730","924"
"Obesity (BMI>40)","Unknown","23","0"
"Other Chronic Diseases","Female","40590","2624"
"Other Chronic Diseases","Male","26351","2701"
"Other Chronic Diseases","Total","67008","5325"
"Other Chronic Diseases","Unknown","67","0"
"Smoker","Female","42760","1038"
"Smoker","Male","49479","1965"
"Smoker","Total","92326","3003"
"Smoker","Unknown","87","0"
"Total with completed information","Female","481660","12774"
"Total with completed information","Male","372564","14798"
"Total with completed information","Total","856142","27578"
"Total with completed information","Unknown","1918","6"
