"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","59809","2541"
"Any Chronic Condition","Male","48739","2836"
"Any Chronic Condition","Total","108896","5380"
"Any Chronic Condition","Unknown","348","3"
"Cardiovascular Disease","Female","18514","1634"
"Cardiovascular Disease","Male","16035","1847"
"Cardiovascular Disease","Total","34626","3483"
"Cardiovascular Disease","Unknown","77","2"
"Chronic Liver Disease","Female","730","69"
"Chronic Liver Disease","Male","662","111"
"Chronic Liver Disease","Total","1395","180"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","17519","742"
"Chronic Lung Disease","Male","10991","749"
"Chronic Lung Disease","Total","28620","1492"
"Chronic Lung Disease","Unknown","110","1"
"Chronic Renal Disease","Female","3370","629"
"Chronic Renal Disease","Male","3110","739"
"Chronic Renal Disease","Total","6500","1369"
"Chronic Renal Disease","Unknown","20","1"
"Currently Pregnant","Female","3001","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3007","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","17210","1071"
"Diabetes Mellitus","Male","14554","1318"
"Diabetes Mellitus","Total","31856","2390"
"Diabetes Mellitus","Unknown","92","1"
"ICU","Female","3000","1106"
"ICU","Male","3838","1492"
"ICU","Total","6854","2600"
"ICU","Unknown","16","2"
"Immunocompromised Condition","Female","5887","311"
"Immunocompromised Condition","Male","3593","369"
"Immunocompromised Condition","Total","9497","680"
"Immunocompromised Condition","Unknown","17","0"
"Missing/Unknown status on all conditions","Female","100426","667"
"Missing/Unknown status on all conditions","Male","93928","770"
"Missing/Unknown status on all conditions","Total","200036","1443"
"Missing/Unknown status on all conditions","Unknown","5682","6"
"Neurologic/Neurodevelopmental","Female","4298","757"
"Neurologic/Neurodevelopmental","Male","2921","646"
"Neurologic/Neurodevelopmental","Total","7245","1404"
"Neurologic/Neurodevelopmental","Unknown","26","1"
"None of the above conditions","Female","145694","3288"
"None of the above conditions","Male","117474","3499"
"None of the above conditions","Total","264350","6791"
"None of the above conditions","Unknown","1182","4"
"Other Chronic Diseases","Female","9155","800"
"Other Chronic Diseases","Male","5810","787"
"Other Chronic Diseases","Total","15019","1588"
"Other Chronic Diseases","Unknown","54","1"
"Smoker","Female","15193","352"
"Smoker","Male","19310","687"
"Smoker","Total","34592","1039"
"Smoker","Unknown","89","0"
"Total with completed information","Female","151841","3735"
"Total with completed information","Male","122952","4022"
"Total with completed information","Total","276008","7762"
"Total with completed information","Unknown","1215","5"
