"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","184371","6631"
"Any Chronic Condition","Male","141559","7729"
"Any Chronic Condition","Total","326341","14364"
"Any Chronic Condition","Unknown","411","4"
"Any Disability","Female","13503","1693"
"Any Disability","Male","11048","1608"
"Any Disability","Total","24586","3301"
"Any Disability","Unknown","35","0"
"Cardiovascular Disease","Female","32575","3300"
"Cardiovascular Disease","Male","29821","4080"
"Cardiovascular Disease","Total","62441","7381"
"Cardiovascular Disease","Unknown","45","1"
"Chronic Liver Disease","Female","2121","193"
"Chronic Liver Disease","Male","1798","293"
"Chronic Liver Disease","Total","3922","486"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","50212","1921"
"Chronic Lung Disease","Male","31970","1953"
"Chronic Lung Disease","Total","82305","3874"
"Chronic Lung Disease","Unknown","123","0"
"Chronic Renal Disease","Female","7641","1468"
"Chronic Renal Disease","Male","7415","1866"
"Chronic Renal Disease","Total","15066","3335"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","11988","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11995","27"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","40679","2727"
"Diabetes Mellitus","Male","34315","3351"
"Diabetes Mellitus","Total","75077","6081"
"Diabetes Mellitus","Unknown","83","3"
"Hypertension/High blood pressure","Female","40147","1996"
"Hypertension/High blood pressure","Male","31275","2234"
"Hypertension/High blood pressure","Total","71526","4230"
"Hypertension/High blood pressure","Unknown","104","0"
"ICU","Female","6969","2930"
"ICU","Male","8833","3937"
"ICU","Total","15833","6869"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9010","533"
"Immunocompromised Condition","Male","5224","593"
"Immunocompromised Condition","Total","14244","1126"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","558287","1349"
"Missing/Unknown status on all conditions","Male","494344","1540"
"Missing/Unknown status on all conditions","Total","1065635","2891"
"Missing/Unknown status on all conditions","Unknown","13004","2"
"None of the above conditions","Female","475688","12332"
"None of the above conditions","Male","369254","14382"
"None of the above conditions","Total","846836","26716"
"None of the above conditions","Unknown","1894","2"
"Obesity (BMI>40)","Female","14681","491"
"Obesity (BMI>40)","Male","7836","463"
"Obesity (BMI>40)","Total","22543","954"
"Obesity (BMI>40)","Unknown","26","0"
"Other Chronic Diseases","Female","40958","2653"
"Other Chronic Diseases","Male","26583","2749"
"Other Chronic Diseases","Total","67607","5403"
"Other Chronic Diseases","Unknown","66","1"
"Smoker","Female","43681","1067"
"Smoker","Male","50436","2012"
"Smoker","Total","94201","3080"
"Smoker","Unknown","84","1"
"Total with completed information","Female","493510","13161"
"Total with completed information","Male","381512","15287"
"Total with completed information","Total","876957","28452"
"Total with completed information","Unknown","1935","4"
