"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","166060","6142"
"Any Chronic Condition","Male","128725","7052"
"Any Chronic Condition","Total","295086","13198"
"Any Chronic Condition","Unknown","301","4"
"Any Disability","Female","12069","1605"
"Any Disability","Male","9699","1458"
"Any Disability","Total","21789","3063"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","30462","3100"
"Cardiovascular Disease","Male","27817","3781"
"Cardiovascular Disease","Total","58317","6884"
"Cardiovascular Disease","Unknown","38","3"
"Chronic Liver Disease","Female","1863","166"
"Chronic Liver Disease","Male","1613","257"
"Chronic Liver Disease","Total","3477","423"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","44834","1749"
"Chronic Lung Disease","Male","28617","1777"
"Chronic Lung Disease","Total","73531","3527"
"Chronic Lung Disease","Unknown","80","1"
"Chronic Renal Disease","Female","6964","1358"
"Chronic Renal Disease","Male","6734","1680"
"Chronic Renal Disease","Total","13705","3040"
"Chronic Renal Disease","Unknown","7","2"
"Currently Pregnant","Female","9801","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","9806","23"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","37294","2546"
"Diabetes Mellitus","Male","31583","3080"
"Diabetes Mellitus","Total","68939","5628"
"Diabetes Mellitus","Unknown","62","2"
"Hypertension/High blood pressure","Female","33933","1691"
"Hypertension/High blood pressure","Male","26341","1860"
"Hypertension/High blood pressure","Total","60349","3551"
"Hypertension/High blood pressure","Unknown","75","0"
"ICU","Female","6443","2711"
"ICU","Male","8125","3600"
"ICU","Total","14596","6314"
"ICU","Unknown","28","3"
"Immunocompromised Condition","Female","9387","550"
"Immunocompromised Condition","Male","5410","612"
"Immunocompromised Condition","Total","14807","1162"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","452599","1182"
"Missing/Unknown status on all conditions","Male","399107","1332"
"Missing/Unknown status on all conditions","Total","861673","2516"
"Missing/Unknown status on all conditions","Unknown","9967","2"
"None of the above conditions","Female","410929","10474"
"None of the above conditions","Male","321697","12042"
"None of the above conditions","Total","733991","22518"
"None of the above conditions","Unknown","1365","2"
"Obesity (BMI>40)","Female","12501","429"
"Obesity (BMI>40)","Male","6708","395"
"Obesity (BMI>40)","Total","19222","824"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","39012","2510"
"Other Chronic Diseases","Male","25370","2552"
"Other Chronic Diseases","Total","64438","5062"
"Other Chronic Diseases","Unknown","56","0"
"Smoker","Female","39479","978"
"Smoker","Male","46153","1824"
"Smoker","Total","85693","2802"
"Smoker","Unknown","61","0"
"Total with completed information","Female","426651","11275"
"Total with completed information","Male","333122","12913"
"Total with completed information","Total","761172","24193"
"Total with completed information","Unknown","1399","5"
