"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","109170","4120"
"Any Chronic Condition","Male","86909","4809"
"Any Chronic Condition","Total","196684","8934"
"Any Chronic Condition","Unknown","605","5"
"Any Disability","Female","7773","1128"
"Any Disability","Male","5840","1041"
"Any Disability","Total","13657","2172"
"Any Disability","Unknown","44","3"
"Cardiovascular Disease","Female","24595","2334"
"Cardiovascular Disease","Male","22319","2831"
"Cardiovascular Disease","Total","47020","5167"
"Cardiovascular Disease","Unknown","106","2"
"Chronic Liver Disease","Female","1233","115"
"Chronic Liver Disease","Male","1085","169"
"Chronic Liver Disease","Total","2326","284"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28708","1153"
"Chronic Lung Disease","Male","18287","1211"
"Chronic Lung Disease","Total","47139","2365"
"Chronic Lung Disease","Unknown","144","1"
"Chronic Renal Disease","Female","5038","944"
"Chronic Renal Disease","Male","4938","1178"
"Chronic Renal Disease","Total","10001","2123"
"Chronic Renal Disease","Unknown","25","1"
"Currently Pregnant","Female","4612","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4623","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","26759","1702"
"Diabetes Mellitus","Male","23190","2128"
"Diabetes Mellitus","Total","50075","3831"
"Diabetes Mellitus","Unknown","126","1"
"Hypertension/High blood pressure","Female","13458","490"
"Hypertension/High blood pressure","Male","10633","587"
"Hypertension/High blood pressure","Total","24176","1079"
"Hypertension/High blood pressure","Unknown","85","2"
"ICU","Female","4166","1697"
"ICU","Male","5395","2322"
"ICU","Total","9579","4022"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9802","520"
"Immunocompromised Condition","Male","5794","618"
"Immunocompromised Condition","Total","15627","1138"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","201990","837"
"Missing/Unknown status on all conditions","Male","184593","1029"
"Missing/Unknown status on all conditions","Total","396134","1873"
"Missing/Unknown status on all conditions","Unknown","9551","7"
"None of the above conditions","Female","239421","6159"
"None of the above conditions","Male","193611","7029"
"None of the above conditions","Total","434788","13193"
"None of the above conditions","Unknown","1756","5"
"Obesity (BMI>40)","Female","4572","106"
"Obesity (BMI>40)","Male","2524","104"
"Obesity (BMI>40)","Total","7114","210"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32655","1952"
"Other Chronic Diseases","Male","21658","2033"
"Other Chronic Diseases","Total","54492","3988"
"Other Chronic Diseases","Unknown","179","3"
"Smoker","Female","24694","584"
"Smoker","Male","30562","1165"
"Smoker","Total","55389","1749"
"Smoker","Unknown","133","0"
"Total with completed information","Female","249728","6845"
"Total with completed information","Male","202713","7798"
"Total with completed information","Total","454279","14650"
"Total with completed information","Unknown","1838","7"
