"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","153586","5977"
"Any Chronic Condition","Male","121315","6843"
"Any Chronic Condition","Total","275258","12826"
"Any Chronic Condition","Unknown","357","6"
"Any Disability","Female","11386","1557"
"Any Disability","Male","9079","1404"
"Any Disability","Total","20491","2961"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29321","3030"
"Cardiovascular Disease","Male","26837","3683"
"Cardiovascular Disease","Total","56205","6717"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1741","162"
"Chronic Liver Disease","Male","1531","247"
"Chronic Liver Disease","Total","3274","409"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41299","1700"
"Chronic Lung Disease","Male","26622","1720"
"Chronic Lung Disease","Total","68010","3422"
"Chronic Lung Disease","Unknown","89","2"
"Chronic Renal Disease","Female","6644","1315"
"Chronic Renal Disease","Male","6430","1638"
"Chronic Renal Disease","Total","13085","2956"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7743","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7746","21"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","35272","2472"
"Diabetes Mellitus","Male","30140","2996"
"Diabetes Mellitus","Total","65479","5472"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30484","1591"
"Hypertension/High blood pressure","Male","23870","1740"
"Hypertension/High blood pressure","Total","54441","3332"
"Hypertension/High blood pressure","Unknown","87","1"
"ICU","Female","6181","2606"
"ICU","Male","7792","3471"
"ICU","Total","14001","6082"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9405","558"
"Immunocompromised Condition","Male","5458","621"
"Immunocompromised Condition","Total","14874","1179"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312271","1130"
"Missing/Unknown status on all conditions","Male","291163","1286"
"Missing/Unknown status on all conditions","Total","611807","2417"
"Missing/Unknown status on all conditions","Unknown","8373","1"
"None of the above conditions","Female","360058","10066"
"None of the above conditions","Male","288765","11595"
"None of the above conditions","Total","650227","21670"
"None of the above conditions","Unknown","1404","9"
"Obesity (BMI>40)","Female","11085","400"
"Obesity (BMI>40)","Male","6055","360"
"Obesity (BMI>40)","Total","17157","760"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37815","2453"
"Other Chronic Diseases","Male","24766","2482"
"Other Chronic Diseases","Total","62656","4935"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","36625","942"
"Smoker","Male","43457","1747"
"Smoker","Total","80161","2690"
"Smoker","Unknown","79","1"
"Total with completed information","Female","373512","10858"
"Total with completed information","Male","299629","12460"
"Total with completed information","Total","674584","23331"
"Total with completed information","Unknown","1443","13"
