"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","42542","2091"
"Any Chronic Condition","Male","34652","2276"
"Any Chronic Condition","Total","77613","4369"
"Any Chronic Condition","Unknown","419","2"
"Cardiovascular Disease","Female","13566","1353"
"Cardiovascular Disease","Male","11487","1502"
"Cardiovascular Disease","Total","25148","2855"
"Cardiovascular Disease","Unknown","95","0"
"Chronic Liver Disease","Female","529","56"
"Chronic Liver Disease","Male","476","79"
"Chronic Liver Disease","Total","1007","135"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","12210","639"
"Chronic Lung Disease","Male","7610","600"
"Chronic Lung Disease","Total","19958","1239"
"Chronic Lung Disease","Unknown","138","0"
"Chronic Renal Disease","Female","2589","520"
"Chronic Renal Disease","Male","2396","616"
"Chronic Renal Disease","Total","5005","1136"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","2238","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2249","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","12710","881"
"Diabetes Mellitus","Male","10536","1059"
"Diabetes Mellitus","Total","23357","1942"
"Diabetes Mellitus","Unknown","111","2"
"ICU","Female","2410","883"
"ICU","Male","3075","1184"
"ICU","Total","5511","2069"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","4063","249"
"Immunocompromised Condition","Male","2508","301"
"Immunocompromised Condition","Total","6601","550"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","70022","591"
"Missing/Unknown status on all conditions","Male","65511","692"
"Missing/Unknown status on all conditions","Total","141825","1286"
"Missing/Unknown status on all conditions","Unknown","6292","3"
"Neurologic/Neurodevelopmental","Female","3220","617"
"Neurologic/Neurodevelopmental","Male","2193","536"
"Neurologic/Neurodevelopmental","Total","5444","1153"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","99147","2586"
"None of the above conditions","Male","79624","2686"
"None of the above conditions","Total","180109","5272"
"None of the above conditions","Unknown","1338","0"
"Other Chronic Diseases","Female","6790","662"
"Other Chronic Diseases","Male","4358","662"
"Other Chronic Diseases","Total","11197","1324"
"Other Chronic Diseases","Unknown","49","0"
"Smoker","Female","10735","274"
"Smoker","Male","13780","526"
"Smoker","Total","24640","800"
"Smoker","Unknown","125","0"
"Total with completed information","Female","104146","2986"
"Total with completed information","Male","84036","3142"
"Total with completed information","Total","189584","6130"
"Total with completed information","Unknown","1402","2"
