"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","104638","3916"
"Any Chronic Condition","Male","83197","4583"
"Any Chronic Condition","Total","188531","8506"
"Any Chronic Condition","Unknown","696","7"
"Any Disability","Female","7374","1078"
"Any Disability","Male","5491","995"
"Any Disability","Total","12915","2074"
"Any Disability","Unknown","50","1"
"Cardiovascular Disease","Female","24104","2234"
"Cardiovascular Disease","Male","21796","2721"
"Cardiovascular Disease","Total","46029","4957"
"Cardiovascular Disease","Unknown","129","2"
"Chronic Liver Disease","Female","1181","110"
"Chronic Liver Disease","Male","1032","155"
"Chronic Liver Disease","Total","2222","265"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","27524","1103"
"Chronic Lung Disease","Male","17548","1152"
"Chronic Lung Disease","Total","45237","2258"
"Chronic Lung Disease","Unknown","165","3"
"Chronic Renal Disease","Female","4860","892"
"Chronic Renal Disease","Male","4757","1123"
"Chronic Renal Disease","Total","9649","2018"
"Chronic Renal Disease","Unknown","32","3"
"Currently Pregnant","Female","4413","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4424","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","25829","1613"
"Diabetes Mellitus","Male","22336","2036"
"Diabetes Mellitus","Total","48309","3652"
"Diabetes Mellitus","Unknown","144","3"
"Hypertension/High blood pressure","Female","11680","385"
"Hypertension/High blood pressure","Male","9191","502"
"Hypertension/High blood pressure","Total","20958","889"
"Hypertension/High blood pressure","Unknown","87","2"
"ICU","Female","4026","1638"
"ICU","Male","5222","2238"
"ICU","Total","9269","3881"
"ICU","Unknown","21","5"
"Immunocompromised Condition","Female","9368","486"
"Immunocompromised Condition","Male","5551","582"
"Immunocompromised Condition","Total","14954","1068"
"Immunocompromised Condition","Unknown","35","0"
"Missing/Unknown status on all conditions","Female","200894","843"
"Missing/Unknown status on all conditions","Male","182963","1012"
"Missing/Unknown status on all conditions","Total","393745","1866"
"Missing/Unknown status on all conditions","Unknown","9888","11"
"None of the above conditions","Female","229132","5764"
"None of the above conditions","Male","184868","6553"
"None of the above conditions","Total","415955","12337"
"None of the above conditions","Unknown","1955","20"
"Obesity (BMI>40)","Female","3842","84"
"Obesity (BMI>40)","Male","2131","94"
"Obesity (BMI>40)","Total","5989","178"
"Obesity (BMI>40)","Unknown","16","0"
"Other Chronic Diseases","Female","31932","1895"
"Other Chronic Diseases","Male","21192","1974"
"Other Chronic Diseases","Total","53339","3869"
"Other Chronic Diseases","Unknown","215","0"
"Smoker","Female","23577","557"
"Smoker","Male","29274","1109"
"Smoker","Total","53009","1666"
"Smoker","Unknown","158","0"
"Total with completed information","Female","239378","6433"
"Total with completed information","Male","193894","7318"
"Total with completed information","Total","435332","13774"
"Total with completed information","Unknown","2060","23"
