"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","83289","3015"
"Any Chronic Condition","Male","66198","3458"
"Any Chronic Condition","Total","150047","6476"
"Any Chronic Condition","Unknown","560","3"
"Cardiovascular Disease","Female","21688","1845"
"Cardiovascular Disease","Male","19260","2143"
"Cardiovascular Disease","Total","41058","3988"
"Cardiovascular Disease","Unknown","110","0"
"Chronic Liver Disease","Female","934","81"
"Chronic Liver Disease","Male","833","126"
"Chronic Liver Disease","Total","1773","207"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","22481","867"
"Chronic Lung Disease","Male","14187","870"
"Chronic Lung Disease","Total","36801","1738"
"Chronic Lung Disease","Unknown","133","1"
"Chronic Renal Disease","Female","4085","711"
"Chronic Renal Disease","Male","3926","861"
"Chronic Renal Disease","Total","8037","1572"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3678","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3689","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","21590","1249"
"Diabetes Mellitus","Male","18420","1552"
"Diabetes Mellitus","Total","40139","2802"
"Diabetes Mellitus","Unknown","129","1"
"ICU","Female","3448","1295"
"ICU","Male","4492","1760"
"ICU","Total","7957","3057"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","7730","359"
"Immunocompromised Condition","Male","4631","438"
"Immunocompromised Condition","Total","12387","797"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","165605","728"
"Missing/Unknown status on all conditions","Male","149826","858"
"Missing/Unknown status on all conditions","Total","324229","1592"
"Missing/Unknown status on all conditions","Unknown","8798","6"
"Neurologic/Neurodevelopmental","Female","5662","852"
"Neurologic/Neurodevelopmental","Male","4032","753"
"Neurologic/Neurodevelopmental","Total","9736","1606"
"Neurologic/Neurodevelopmental","Unknown","42","1"
"None of the above conditions","Female","187337","3905"
"None of the above conditions","Male","150231","4304"
"None of the above conditions","Total","339221","8215"
"None of the above conditions","Unknown","1653","6"
"Other Chronic Diseases","Female","28254","1615"
"Other Chronic Diseases","Male","18967","1658"
"Other Chronic Diseases","Total","47417","3274"
"Other Chronic Diseases","Unknown","196","1"
"Smoker","Female","19095","420"
"Smoker","Male","23827","824"
"Smoker","Total","43045","1244"
"Smoker","Unknown","123","0"
"Total with completed information","Female","196294","4471"
"Total with completed information","Male","158119","4962"
"Total with completed information","Total","356149","9440"
"Total with completed information","Unknown","1736","7"
