"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","167328","6150"
"Any Chronic Condition","Male","129453","7067"
"Any Chronic Condition","Total","297091","13221"
"Any Chronic Condition","Unknown","310","4"
"Any Disability","Female","12146","1606"
"Any Disability","Male","9762","1465"
"Any Disability","Total","21929","3071"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","30607","3106"
"Cardiovascular Disease","Male","27920","3781"
"Cardiovascular Disease","Total","58566","6890"
"Cardiovascular Disease","Unknown","39","3"
"Chronic Liver Disease","Female","1881","166"
"Chronic Liver Disease","Male","1623","257"
"Chronic Liver Disease","Total","3506","423"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","45153","1753"
"Chronic Lung Disease","Male","28800","1781"
"Chronic Lung Disease","Total","74036","3535"
"Chronic Lung Disease","Unknown","83","1"
"Chronic Renal Disease","Female","7006","1360"
"Chronic Renal Disease","Male","6770","1683"
"Chronic Renal Disease","Total","13783","3045"
"Chronic Renal Disease","Unknown","7","2"
"Currently Pregnant","Female","10034","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10040","22"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","37531","2552"
"Diabetes Mellitus","Male","31723","3085"
"Diabetes Mellitus","Total","69320","5639"
"Diabetes Mellitus","Unknown","66","2"
"Hypertension/High blood pressure","Female","34281","1696"
"Hypertension/High blood pressure","Male","26544","1863"
"Hypertension/High blood pressure","Total","60901","3559"
"Hypertension/High blood pressure","Unknown","76","0"
"ICU","Female","6470","2715"
"ICU","Male","8152","3602"
"ICU","Total","14651","6320"
"ICU","Unknown","29","3"
"Immunocompromised Condition","Female","9388","550"
"Immunocompromised Condition","Male","5412","610"
"Immunocompromised Condition","Total","14810","1160"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","471394","1183"
"Missing/Unknown status on all conditions","Male","415321","1333"
"Missing/Unknown status on all conditions","Total","897252","2518"
"Missing/Unknown status on all conditions","Unknown","10537","2"
"None of the above conditions","Female","416851","10513"
"None of the above conditions","Male","325835","12093"
"None of the above conditions","Total","744100","22608"
"None of the above conditions","Unknown","1414","2"
"Obesity (BMI>40)","Female","12627","429"
"Obesity (BMI>40)","Male","6749","395"
"Obesity (BMI>40)","Total","19389","824"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","39159","2512"
"Other Chronic Diseases","Male","25444","2554"
"Other Chronic Diseases","Total","64660","5066"
"Other Chronic Diseases","Unknown","57","0"
"Smoker","Female","39777","981"
"Smoker","Male","46420","1828"
"Smoker","Total","86260","2809"
"Smoker","Unknown","63","0"
"Total with completed information","Female","432878","11313"
"Total with completed information","Male","337358","12964"
"Total with completed information","Total","771686","24282"
"Total with completed information","Unknown","1450","5"
