"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","143882","5407"
"Any Chronic Condition","Male","113534","6228"
"Any Chronic Condition","Total","257784","11637"
"Any Chronic Condition","Unknown","368","2"
"Any Disability","Female","10564","1458"
"Any Disability","Male","8284","1326"
"Any Disability","Total","18870","2784"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28321","2827"
"Cardiovascular Disease","Male","25880","3437"
"Cardiovascular Disease","Total","54252","6265"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1627","144"
"Chronic Liver Disease","Male","1409","220"
"Chronic Liver Disease","Total","3039","364"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","38398","1517"
"Chronic Lung Disease","Male","24702","1556"
"Chronic Lung Disease","Total","63179","3073"
"Chronic Lung Disease","Unknown","79","0"
"Chronic Renal Disease","Female","6330","1199"
"Chronic Renal Disease","Male","6129","1517"
"Chronic Renal Disease","Total","12469","2716"
"Chronic Renal Disease","Unknown","10","0"
"Currently Pregnant","Female","7030","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7033","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33461","2228"
"Diabetes Mellitus","Male","28632","2747"
"Diabetes Mellitus","Total","62165","4977"
"Diabetes Mellitus","Unknown","72","2"
"Hypertension/High blood pressure","Female","26847","1247"
"Hypertension/High blood pressure","Male","21033","1372"
"Hypertension/High blood pressure","Total","47976","2619"
"Hypertension/High blood pressure","Unknown","96","0"
"ICU","Female","5659","2293"
"ICU","Male","7204","3066"
"ICU","Total","12885","5361"
"ICU","Unknown","22","2"
"Immunocompromised Condition","Female","9865","579"
"Immunocompromised Condition","Male","5745","665"
"Immunocompromised Condition","Total","15625","1244"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","309010","1072"
"Missing/Unknown status on all conditions","Male","285120","1235"
"Missing/Unknown status on all conditions","Total","602882","2309"
"Missing/Unknown status on all conditions","Unknown","8752","2"
"None of the above conditions","Female","331450","8731"
"None of the above conditions","Male","265639","9993"
"None of the above conditions","Total","598368","18728"
"None of the above conditions","Unknown","1279","4"
"Obesity (BMI>40)","Female","9555","288"
"Obesity (BMI>40)","Male","5214","271"
"Obesity (BMI>40)","Total","14787","559"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","36885","2279"
"Other Chronic Diseases","Male","24142","2329"
"Other Chronic Diseases","Total","61103","4608"
"Other Chronic Diseases","Unknown","76","0"
"Smoker","Female","33833","834"
"Smoker","Male","40398","1561"
"Smoker","Total","74318","2395"
"Smoker","Unknown","87","0"
"Total with completed information","Female","344815","9477"
"Total with completed information","Male","276639","10835"
"Total with completed information","Total","622788","20317"
"Total with completed information","Unknown","1334","5"
