"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","40962","2024"
"Any Chronic Condition","Male","33261","2190"
"Any Chronic Condition","Total","74644","4216"
"Any Chronic Condition","Unknown","421","2"
"Cardiovascular Disease","Female","13092","1311"
"Cardiovascular Disease","Male","11031","1455"
"Cardiovascular Disease","Total","24223","2766"
"Cardiovascular Disease","Unknown","100","0"
"Chronic Liver Disease","Female","517","55"
"Chronic Liver Disease","Male","460","69"
"Chronic Liver Disease","Total","979","124"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","11744","619"
"Chronic Lung Disease","Male","7321","578"
"Chronic Lung Disease","Total","19203","1197"
"Chronic Lung Disease","Unknown","138","0"
"Chronic Renal Disease","Female","2512","506"
"Chronic Renal Disease","Male","2316","600"
"Chronic Renal Disease","Total","4850","1106"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2170","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2180","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","12306","855"
"Diabetes Mellitus","Male","10158","1012"
"Diabetes Mellitus","Total","22578","1869"
"Diabetes Mellitus","Unknown","114","2"
"ICU","Female","2356","858"
"ICU","Male","2971","1137"
"ICU","Total","5354","1997"
"ICU","Unknown","27","2"
"Immunocompromised Condition","Female","3915","242"
"Immunocompromised Condition","Male","2410","285"
"Immunocompromised Condition","Total","6354","527"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","69291","575"
"Missing/Unknown status on all conditions","Male","64480","684"
"Missing/Unknown status on all conditions","Total","140348","1261"
"Missing/Unknown status on all conditions","Unknown","6577","2"
"Neurologic/Neurodevelopmental","Female","3144","605"
"Neurologic/Neurodevelopmental","Male","2121","522"
"Neurologic/Neurodevelopmental","Total","5297","1127"
"Neurologic/Neurodevelopmental","Unknown","32","0"
"None of the above conditions","Female","94784","2462"
"None of the above conditions","Male","76227","2562"
"None of the above conditions","Total","172344","5024"
"None of the above conditions","Unknown","1333","0"
"Other Chronic Diseases","Female","6592","645"
"Other Chronic Diseases","Male","4199","639"
"Other Chronic Diseases","Total","10843","1284"
"Other Chronic Diseases","Unknown","52","0"
"Smoker","Female","10282","265"
"Smoker","Male","13193","507"
"Smoker","Total","23598","772"
"Smoker","Unknown","123","0"
"Total with completed information","Female","99747","2858"
"Total with completed information","Male","80583","3013"
"Total with completed information","Total","181730","5873"
"Total with completed information","Unknown","1400","2"
