"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","104199","3893"
"Any Chronic Condition","Male","82830","4553"
"Any Chronic Condition","Total","187722","8453"
"Any Chronic Condition","Unknown","693","7"
"Any Disability","Female","7331","1071"
"Any Disability","Male","5450","987"
"Any Disability","Total","12830","2059"
"Any Disability","Unknown","49","1"
"Cardiovascular Disease","Female","24066","2227"
"Cardiovascular Disease","Male","21743","2704"
"Cardiovascular Disease","Total","45937","4933"
"Cardiovascular Disease","Unknown","128","2"
"Chronic Liver Disease","Female","1173","109"
"Chronic Liver Disease","Male","1026","153"
"Chronic Liver Disease","Total","2208","262"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","27411","1100"
"Chronic Lung Disease","Male","17454","1141"
"Chronic Lung Disease","Total","45030","2244"
"Chronic Lung Disease","Unknown","165","3"
"Chronic Renal Disease","Female","4842","887"
"Chronic Renal Disease","Male","4742","1119"
"Chronic Renal Disease","Total","9616","2009"
"Chronic Renal Disease","Unknown","32","3"
"Currently Pregnant","Female","4387","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4398","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","25742","1604"
"Diabetes Mellitus","Male","22255","2028"
"Diabetes Mellitus","Total","48141","3635"
"Diabetes Mellitus","Unknown","144","3"
"Hypertension/High blood pressure","Female","11506","379"
"Hypertension/High blood pressure","Male","9045","485"
"Hypertension/High blood pressure","Total","20637","866"
"Hypertension/High blood pressure","Unknown","86","2"
"ICU","Female","4010","1629"
"ICU","Male","5205","2228"
"ICU","Total","9236","3862"
"ICU","Unknown","21","5"
"Immunocompromised Condition","Female","9334","483"
"Immunocompromised Condition","Male","5522","573"
"Immunocompromised Condition","Total","14893","1056"
"Immunocompromised Condition","Unknown","37","0"
"Missing/Unknown status on all conditions","Female","200383","841"
"Missing/Unknown status on all conditions","Male","182446","1010"
"Missing/Unknown status on all conditions","Total","392655","1861"
"Missing/Unknown status on all conditions","Unknown","9826","10"
"None of the above conditions","Female","228133","5718"
"None of the above conditions","Male","184001","6491"
"None of the above conditions","Total","414089","12229"
"None of the above conditions","Unknown","1955","20"
"Obesity (BMI>40)","Female","3776","82"
"Obesity (BMI>40)","Male","2102","93"
"Obesity (BMI>40)","Total","5895","175"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","31866","1888"
"Other Chronic Diseases","Male","21146","1964"
"Other Chronic Diseases","Total","53227","3852"
"Other Chronic Diseases","Unknown","215","0"
"Smoker","Female","23448","553"
"Smoker","Male","29150","1103"
"Smoker","Total","52757","1656"
"Smoker","Unknown","159","0"
"Total with completed information","Female","238384","6384"
"Total with completed information","Male","193020","7258"
"Total with completed information","Total","433462","13665"
"Total with completed information","Unknown","2058","23"
