"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","128693","4869"
"Any Chronic Condition","Male","102411","5558"
"Any Chronic Condition","Total","231566","10429"
"Any Chronic Condition","Unknown","462","2"
"Any Disability","Female","9520","1344"
"Any Disability","Male","7316","1201"
"Any Disability","Total","16865","2546"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26652","2659"
"Cardiovascular Disease","Male","24296","3192"
"Cardiovascular Disease","Total","51018","5851"
"Cardiovascular Disease","Unknown","70","0"
"Chronic Liver Disease","Female","1455","135"
"Chronic Liver Disease","Male","1263","199"
"Chronic Liver Disease","Total","2724","334"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","33876","1363"
"Chronic Lung Disease","Male","21536","1409"
"Chronic Lung Disease","Total","55512","2772"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","5728","1118"
"Chronic Renal Disease","Male","5632","1384"
"Chronic Renal Disease","Total","11376","2502"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5666","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5671","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30701","2004"
"Diabetes Mellitus","Male","26470","2473"
"Diabetes Mellitus","Total","57262","4478"
"Diabetes Mellitus","Unknown","91","1"
"Hypertension/High blood pressure","Female","21904","975"
"Hypertension/High blood pressure","Male","17302","1030"
"Hypertension/High blood pressure","Total","39298","2005"
"Hypertension/High blood pressure","Unknown","92","0"
"ICU","Female","5036","2017"
"ICU","Male","6398","2701"
"ICU","Total","11445","4719"
"ICU","Unknown","11","1"
"Immunocompromised Condition","Female","10200","591"
"Immunocompromised Condition","Male","5961","675"
"Immunocompromised Condition","Total","16185","1266"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","208497","849"
"Missing/Unknown status on all conditions","Male","192375","1020"
"Missing/Unknown status on all conditions","Total","408070","1870"
"Missing/Unknown status on all conditions","Unknown","7198","1"
"None of the above conditions","Female","285269","7262"
"None of the above conditions","Male","231596","8169"
"None of the above conditions","Total","518282","15432"
"None of the above conditions","Unknown","1417","1"
"Obesity (BMI>40)","Female","7659","218"
"Obesity (BMI>40)","Male","4168","190"
"Obesity (BMI>40)","Total","11844","408"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","35342","2181"
"Other Chronic Diseases","Male","23262","2223"
"Other Chronic Diseases","Total","58721","4404"
"Other Chronic Diseases","Unknown","117","0"
"Smoker","Female","29692","745"
"Smoker","Male","36487","1407"
"Smoker","Total","66277","2152"
"Smoker","Unknown","98","0"
"Total with completed information","Female","295683","7947"
"Total with completed information","Male","240671","8945"
"Total with completed information","Total","537818","16894"
"Total with completed information","Unknown","1464","2"
