"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","110752","4178"
"Any Chronic Condition","Male","88205","4865"
"Any Chronic Condition","Total","199523","9048"
"Any Chronic Condition","Unknown","566","5"
"Any Disability","Female","7903","1149"
"Any Disability","Male","5959","1054"
"Any Disability","Total","13901","2206"
"Any Disability","Unknown","39","3"
"Cardiovascular Disease","Female","24770","2366"
"Cardiovascular Disease","Male","22486","2862"
"Cardiovascular Disease","Total","47348","5230"
"Cardiovascular Disease","Unknown","92","2"
"Chronic Liver Disease","Female","1253","116"
"Chronic Liver Disease","Male","1099","170"
"Chronic Liver Disease","Total","2360","286"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29137","1166"
"Chronic Lung Disease","Male","18574","1226"
"Chronic Lung Disease","Total","47842","2393"
"Chronic Lung Disease","Unknown","131","1"
"Chronic Renal Disease","Female","5082","960"
"Chronic Renal Disease","Male","4989","1196"
"Chronic Renal Disease","Total","10094","2157"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4664","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4674","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27079","1724"
"Diabetes Mellitus","Male","23477","2151"
"Diabetes Mellitus","Total","50675","3876"
"Diabetes Mellitus","Unknown","119","1"
"Hypertension/High blood pressure","Female","14101","516"
"Hypertension/High blood pressure","Male","11155","613"
"Hypertension/High blood pressure","Total","25349","1131"
"Hypertension/High blood pressure","Unknown","93","2"
"ICU","Female","4219","1720"
"ICU","Male","5448","2344"
"ICU","Total","9685","4067"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9937","527"
"Immunocompromised Condition","Male","5876","623"
"Immunocompromised Condition","Total","15847","1151"
"Immunocompromised Condition","Unknown","34","1"
"Missing/Unknown status on all conditions","Female","202339","846"
"Missing/Unknown status on all conditions","Male","185109","1027"
"Missing/Unknown status on all conditions","Total","396364","1879"
"Missing/Unknown status on all conditions","Unknown","8916","6"
"None of the above conditions","Female","243055","6267"
"None of the above conditions","Male","196710","7147"
"None of the above conditions","Total","441446","13421"
"None of the above conditions","Unknown","1681","7"
"Obesity (BMI>40)","Female","4817","111"
"Obesity (BMI>40)","Male","2653","112"
"Obesity (BMI>40)","Total","7488","223"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32898","1963"
"Other Chronic Diseases","Male","21791","2041"
"Other Chronic Diseases","Total","54854","4007"
"Other Chronic Diseases","Unknown","165","3"
"Smoker","Female","25082","592"
"Smoker","Male","31025","1180"
"Smoker","Total","56228","1772"
"Smoker","Unknown","121","0"
"Total with completed information","Female","253370","6956"
"Total with completed information","Male","205820","7917"
"Total with completed information","Total","460943","14882"
"Total with completed information","Unknown","1753","9"
