"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","117901","4470"
"Any Chronic Condition","Male","93789","5159"
"Any Chronic Condition","Total","212237","9630"
"Any Chronic Condition","Unknown","547","1"
"Any Disability","Female","8536","1243"
"Any Disability","Male","6514","1125"
"Any Disability","Total","15083","2368"
"Any Disability","Unknown","33","0"
"Cardiovascular Disease","Female","25513","2500"
"Cardiovascular Disease","Male","23212","2999"
"Cardiovascular Disease","Total","48808","5499"
"Cardiovascular Disease","Unknown","83","0"
"Chronic Liver Disease","Female","1326","125"
"Chronic Liver Disease","Male","1154","180"
"Chronic Liver Disease","Total","2487","305"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","30999","1261"
"Chronic Lung Disease","Male","19711","1305"
"Chronic Lung Disease","Total","50843","2566"
"Chronic Lung Disease","Unknown","133","0"
"Chronic Renal Disease","Female","5330","1015"
"Chronic Renal Disease","Male","5246","1273"
"Chronic Renal Disease","Total","10598","2288"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","5009","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5019","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28455","1813"
"Diabetes Mellitus","Male","24637","2292"
"Diabetes Mellitus","Total","53203","4106"
"Diabetes Mellitus","Unknown","111","1"
"Hypertension/High blood pressure","Female","17024","664"
"Hypertension/High blood pressure","Male","13378","752"
"Hypertension/High blood pressure","Total","30501","1416"
"Hypertension/High blood pressure","Unknown","99","0"
"ICU","Female","4512","1828"
"ICU","Male","5773","2470"
"ICU","Total","10300","4299"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10563","572"
"Immunocompromised Condition","Male","6203","664"
"Immunocompromised Condition","Total","16797","1236"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","203341","844"
"Missing/Unknown status on all conditions","Male","186757","1044"
"Missing/Unknown status on all conditions","Total","398953","1890"
"Missing/Unknown status on all conditions","Unknown","8855","2"
"None of the above conditions","Female","259264","6788"
"None of the above conditions","Male","210074","7636"
"None of the above conditions","Total","470994","14424"
"None of the above conditions","Unknown","1656","0"
"Obesity (BMI>40)","Female","5930","140"
"Obesity (BMI>40)","Male","3227","137"
"Obesity (BMI>40)","Total","9176","277"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","33939","2063"
"Other Chronic Diseases","Male","22368","2111"
"Other Chronic Diseases","Total","56457","4174"
"Other Chronic Diseases","Unknown","150","0"
"Smoker","Female","26842","652"
"Smoker","Male","33113","1269"
"Smoker","Total","60074","1921"
"Smoker","Unknown","119","0"
"Total with completed information","Female","269578","7477"
"Total with completed information","Male","219171","8417"
"Total with completed information","Total","490464","15895"
"Total with completed information","Unknown","1715","1"
