"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","107584","4026"
"Any Chronic Condition","Male","85629","4717"
"Any Chronic Condition","Total","193917","8746"
"Any Chronic Condition","Unknown","704","3"
"Any Disability","Female","7629","1106"
"Any Disability","Male","5719","1024"
"Any Disability","Total","13400","2132"
"Any Disability","Unknown","52","2"
"Cardiovascular Disease","Female","24420","2289"
"Cardiovascular Disease","Male","22138","2781"
"Cardiovascular Disease","Total","46684","5071"
"Cardiovascular Disease","Unknown","126","1"
"Chronic Liver Disease","Female","1215","112"
"Chronic Liver Disease","Male","1067","162"
"Chronic Liver Disease","Total","2290","274"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28294","1128"
"Chronic Lung Disease","Male","18026","1185"
"Chronic Lung Disease","Total","46482","2313"
"Chronic Lung Disease","Unknown","162","0"
"Chronic Renal Disease","Female","4976","922"
"Chronic Renal Disease","Male","4891","1157"
"Chronic Renal Disease","Total","9896","2080"
"Chronic Renal Disease","Unknown","29","1"
"Currently Pregnant","Female","4536","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4548","6"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","26440","1657"
"Diabetes Mellitus","Male","22936","2087"
"Diabetes Mellitus","Total","49522","3745"
"Diabetes Mellitus","Unknown","146","1"
"Hypertension/High blood pressure","Female","12847","448"
"Hypertension/High blood pressure","Male","10172","549"
"Hypertension/High blood pressure","Total","23114","998"
"Hypertension/High blood pressure","Unknown","95","1"
"ICU","Female","4118","1669"
"ICU","Male","5344","2290"
"ICU","Total","9481","3962"
"ICU","Unknown","19","3"
"Immunocompromised Condition","Female","9649","511"
"Immunocompromised Condition","Male","5723","607"
"Immunocompromised Condition","Total","15406","1118"
"Immunocompromised Condition","Unknown","34","0"
"Missing/Unknown status on all conditions","Female","201453","834"
"Missing/Unknown status on all conditions","Male","184058","1025"
"Missing/Unknown status on all conditions","Total","395458","1866"
"Missing/Unknown status on all conditions","Unknown","9947","7"
"None of the above conditions","Female","235693","5989"
"None of the above conditions","Male","190494","6831"
"None of the above conditions","Total","428172","12823"
"None of the above conditions","Unknown","1985","3"
"Obesity (BMI>40)","Female","4283","93"
"Obesity (BMI>40)","Male","2384","97"
"Obesity (BMI>40)","Total","6687","190"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","32446","1930"
"Other Chronic Diseases","Male","21515","2008"
"Other Chronic Diseases","Total","54173","3939"
"Other Chronic Diseases","Unknown","212","1"
"Smoker","Female","24300","574"
"Smoker","Male","30122","1138"
"Smoker","Total","54586","1712"
"Smoker","Unknown","164","0"
"Total with completed information","Female","245996","6671"
"Total with completed information","Male","199604","7603"
"Total with completed information","Total","447683","14279"
"Total with completed information","Unknown","2083","5"
