"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","107936","4041"
"Any Chronic Condition","Male","85912","4727"
"Any Chronic Condition","Total","194554","8771"
"Any Chronic Condition","Unknown","706","3"
"Any Disability","Female","7657","1108"
"Any Disability","Male","5738","1024"
"Any Disability","Total","13447","2134"
"Any Disability","Unknown","52","2"
"Cardiovascular Disease","Female","24466","2296"
"Cardiovascular Disease","Male","22179","2787"
"Cardiovascular Disease","Total","46771","5084"
"Cardiovascular Disease","Unknown","126","1"
"Chronic Liver Disease","Female","1217","112"
"Chronic Liver Disease","Male","1071","162"
"Chronic Liver Disease","Total","2296","274"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28380","1134"
"Chronic Lung Disease","Male","18087","1189"
"Chronic Lung Disease","Total","46629","2323"
"Chronic Lung Disease","Unknown","162","0"
"Chronic Renal Disease","Female","4992","923"
"Chronic Renal Disease","Male","4905","1160"
"Chronic Renal Disease","Total","9926","2084"
"Chronic Renal Disease","Unknown","29","1"
"Currently Pregnant","Female","4549","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4561","6"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","26515","1660"
"Diabetes Mellitus","Male","22999","2092"
"Diabetes Mellitus","Total","49660","3753"
"Diabetes Mellitus","Unknown","146","1"
"Hypertension/High blood pressure","Female","12964","456"
"Hypertension/High blood pressure","Male","10278","557"
"Hypertension/High blood pressure","Total","23338","1014"
"Hypertension/High blood pressure","Unknown","96","1"
"ICU","Female","4128","1673"
"ICU","Male","5354","2294"
"ICU","Total","9501","3970"
"ICU","Unknown","19","3"
"Immunocompromised Condition","Female","9680","512"
"Immunocompromised Condition","Male","5736","608"
"Immunocompromised Condition","Total","15450","1120"
"Immunocompromised Condition","Unknown","34","0"
"Missing/Unknown status on all conditions","Female","201516","835"
"Missing/Unknown status on all conditions","Male","184159","1026"
"Missing/Unknown status on all conditions","Total","395645","1868"
"Missing/Unknown status on all conditions","Unknown","9970","7"
"None of the above conditions","Female","236420","6009"
"None of the above conditions","Male","191111","6848"
"None of the above conditions","Total","429517","12860"
"None of the above conditions","Unknown","1986","3"
"Obesity (BMI>40)","Female","4338","96"
"Obesity (BMI>40)","Male","2419","98"
"Obesity (BMI>40)","Total","6777","194"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","32491","1932"
"Other Chronic Diseases","Male","21545","2007"
"Other Chronic Diseases","Total","54248","3940"
"Other Chronic Diseases","Unknown","212","1"
"Smoker","Female","24398","576"
"Smoker","Male","30224","1142"
"Smoker","Total","54787","1718"
"Smoker","Unknown","165","0"
"Total with completed information","Female","246748","6692"
"Total with completed information","Male","200244","7622"
"Total with completed information","Total","449075","14319"
"Total with completed information","Unknown","2083","5"
