"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","89587","3318"
"Any Chronic Condition","Male","71231","3790"
"Any Chronic Condition","Total","161417","7113"
"Any Chronic Condition","Unknown","599","5"
"Cardiovascular Disease","Female","22672","1995"
"Cardiovascular Disease","Male","20277","2327"
"Cardiovascular Disease","Total","43071","4323"
"Cardiovascular Disease","Unknown","122","1"
"Chronic Liver Disease","Female","1036","94"
"Chronic Liver Disease","Male","903","132"
"Chronic Liver Disease","Total","1946","226"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","24428","954"
"Chronic Lung Disease","Male","15427","953"
"Chronic Lung Disease","Total","40002","1908"
"Chronic Lung Disease","Unknown","147","1"
"Chronic Renal Disease","Female","4394","777"
"Chronic Renal Disease","Male","4229","935"
"Chronic Renal Disease","Total","8652","1713"
"Chronic Renal Disease","Unknown","29","1"
"Currently Pregnant","Female","3952","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3961","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","23243","1380"
"Diabetes Mellitus","Male","19894","1698"
"Diabetes Mellitus","Total","43275","3081"
"Diabetes Mellitus","Unknown","138","3"
"ICU","Female","3653","1417"
"ICU","Male","4727","1886"
"ICU","Total","8399","3305"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8362","400"
"Immunocompromised Condition","Male","4967","485"
"Immunocompromised Condition","Total","13358","885"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","185896","772"
"Missing/Unknown status on all conditions","Male","168612","943"
"Missing/Unknown status on all conditions","Total","364081","1722"
"Missing/Unknown status on all conditions","Unknown","9573","7"
"Neurologic/Neurodevelopmental","Female","6273","919"
"Neurologic/Neurodevelopmental","Male","4544","836"
"Neurologic/Neurodevelopmental","Total","10863","1756"
"Neurologic/Neurodevelopmental","Unknown","46","1"
"None of the above conditions","Female","203014","4526"
"None of the above conditions","Male","162859","4990"
"None of the above conditions","Total","367639","9529"
"None of the above conditions","Unknown","1766","13"
"Other Chronic Diseases","Female","29644","1714"
"Other Chronic Diseases","Male","19764","1751"
"Other Chronic Diseases","Total","49607","3466"
"Other Chronic Diseases","Unknown","199","1"
"Smoker","Female","20777","472"
"Smoker","Male","25751","901"
"Smoker","Total","46660","1373"
"Smoker","Unknown","132","0"
"Total with completed information","Female","212596","5127"
"Total with completed information","Male","171331","5705"
"Total with completed information","Total","385786","10848"
"Total with completed information","Unknown","1859","16"
