"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Appling","1159","US-13001","13","1","18561","103","37","6244.28","199.34","263.99","49"
"Atkinson","482","US-13003","13","3","8330","62","6","5786.31","72.03","180.07","15"
"Bacon","636","US-13005","13","5","11404","48","16","5576.99","140.3","96.46","11"
"Baker","91","US-13007","13","7","3116","20","6","2920.41","192.55","160.46","5"
"Baldwin","2306","US-13009","13","9","44428","178","64","5190.42","144.05","213.83","95"
"Banks","556","US-13011","13","11","19982","74","8","2782.5","40.04","120.11","24"
"Barrow","2602","US-13013","13","13","86383","269","51","3012.17","59.04","213","184"
"Bartow","3614","US-13015","13","15","110771","330","94","3262.59","84.86","344.86","382"
"Ben Hill","871","US-13017","13","17","16645","91","33","5232.8","198.26","216.28","36"
"Berrien","491","US-13019","13","19","19276","25","13","2547.21","67.44","98.57","19"
"Bibb","6604","US-13021","13","21","152150","912","196","4340.45","128.82","178.11","271"
"Bleckley","511","US-13023","13","23","12838","35","27","3980.37","210.31","334.94","43"
"Brantley","455","US-13025","13","25","19202","38","13","2369.54","67.7","406.21","78"
"Brooks","552","US-13027","13","27","15727","55","27","3509.89","171.68","95.38","15"
"Bryan","1310","US-13029","13","29","39137","93","14","3347.22","35.77","235.07","92"
"Bulloch","3089","US-13031","13","31","79467","143","33","3887.15","41.53","153.52","122"
"Burke","886","US-13033","13","33","22342","91","12","3965.63","53.71","116.37","26"
"Butts","740","US-13035","13","35","25174","56","44","2939.54","174.78","119.17","30"
"Calhoun","270","US-13037","13","37","6317","48","9","4274.18","142.47","205.79","13"
"Camden","1416","US-13039","13","39","53924","70","18","2625.92","33.38","102","55"
"Candler","545","US-13043","13","43","10837","37","24","5029.07","221.46","350.65","38"
"Carroll","3337","US-13045","13","45","120119","183","75","2778.08","62.44","208.13","250"
"Catoosa","1429","US-13047","13","47","68771","84","22","2077.91","31.99","184.67","127"
"Charlton","646","US-13049","13","49","13251","28","10","4875.1","75.47","37.73","5"
"Chatham","9406","US-13051","13","51","292176","828","187","3219.29","64","157.78","461"
"Chattahoochee","1747","US-13053","13","53","10749","14","1","16252.67","9.3","390.73","42"
"Chattooga","940","US-13055","13","55","24766","65","29","3795.53","117.1","371.48","92"
"Cherokee","7082","US-13057","13","57","266617","529","102","2656.24","38.26","191.66","511"
"Clarke","5729","US-13059","13","59","129779","245","48","4414.43","36.99","207.28","269"
"Clay","124","US-13061","13","61","2855","9","3","4343.26","105.08","0","0"
"Clayton","8200","US-13063","13","63","304838","697","175","2689.95","57.41","145.65","444"
"Clinch","448","US-13065","13","65","6656","32","12","6730.77","180.29","270.43","18"
"Cobb","21867","US-13067","13","67","790588","1971","454","2765.92","57.43","130.92","1035"
"Coffee","2255","US-13069","13","69","43042","325","60","5239.07","139.4","225.36","97"
"Colquitt","2123","US-13071","13","71","45393","166","39","4676.93","85.92","281.98","128"
"Columbia","4371","US-13073","13","73","158631","200","64","2755.45","40.35","221.9","352"
"Cook","582","US-13075","13","75","17437","61","16","3337.73","91.76","97.49","17"
"Coweta","2964","US-13077","13","77","152001","146","63","1949.99","41.45","96.71","147"
"Crawford","196","US-13079","13","79","12228","29","6","1602.88","49.07","114.49","14"
"Crisp","643","US-13081","13","81","22289","83","23","2884.83","103.19","143.57","32"
"Dade","355","US-13083","13","83","16162","23","6","2196.51","37.12","278.43","45"
"Dawson","911","US-13085","13","85","27021","86","11","3371.45","40.71","166.54","45"
"DeKalb","21101","US-13089","13","89","793154","2336","398","2660.39","50.18","143.86","1141"
"Decatur","1292","US-13087","13","87","26322","100","34","4908.44","129.17","216.55","57"
"Dodge","609","US-13091","13","91","20385","54","19","2987.49","93.21","686.78","140"
"Dooly","371","US-13093","13","93","13400","56","18","2768.66","134.33","141.79","19"
"Dougherty","3294","US-13095","13","95","89905","671","191","3663.87","212.45","71.19","64"
"Douglas","4084","US-13097","13","97","151906","464","72","2688.5","47.4","135.61","206"
"Early","550","US-13099","13","99","10146","44","35","5420.86","344.96","325.25","33"
"Echols","246","US-13101","13","101","3969","9","2","6198.03","50.39","75.59","3"
"Effingham","1816","US-13103","13","103","64026","114","28","2836.35","43.73","318.62","204"
"Elbert","752","US-13105","13","105","18945","56","8","3969.39","42.23","221.69","42"
"Emanuel","1203","US-13107","13","107","22664","86","37","5307.98","163.25","264.74","60"
"Evans","485","US-13109","13","109","10687","45","7","4538.22","65.5","271.36","29"
"Fannin","828","US-13111","13","111","26320","75","28","3145.9","106.38","273.56","72"
