"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","62482","2594"
"Any Chronic Condition","Male","51043","2887"
"Any Chronic Condition","Total","113894","5482"
"Any Chronic Condition","Unknown","369","1"
"Cardiovascular Disease","Female","19279","1676"
"Cardiovascular Disease","Male","16812","1884"
"Cardiovascular Disease","Total","36171","3560"
"Cardiovascular Disease","Unknown","80","0"
"Chronic Liver Disease","Female","754","70"
"Chronic Liver Disease","Male","686","112"
"Chronic Liver Disease","Total","1443","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","18311","761"
"Chronic Lung Disease","Male","11592","760"
"Chronic Lung Disease","Total","30014","1521"
"Chronic Lung Disease","Unknown","111","0"
"Chronic Renal Disease","Female","3487","645"
"Chronic Renal Disease","Male","3266","754"
"Chronic Renal Disease","Total","6773","1399"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","3111","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3118","5"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","17910","1100"
"Diabetes Mellitus","Male","15214","1334"
"Diabetes Mellitus","Total","33220","2435"
"Diabetes Mellitus","Unknown","96","1"
"ICU","Female","3079","1125"
"ICU","Male","3952","1525"
"ICU","Total","7045","2650"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6206","317"
"Immunocompromised Condition","Male","3770","372"
"Immunocompromised Condition","Total","9996","689"
"Immunocompromised Condition","Unknown","20","0"
"Missing/Unknown status on all conditions","Female","107796","674"
"Missing/Unknown status on all conditions","Male","100512","788"
"Missing/Unknown status on all conditions","Total","214346","1465"
"Missing/Unknown status on all conditions","Unknown","6038","3"
"Neurologic/Neurodevelopmental","Female","4443","772"
"Neurologic/Neurodevelopmental","Male","3046","656"
"Neurologic/Neurodevelopmental","Total","7514","1428"
"Neurologic/Neurodevelopmental","Unknown","25","0"
"None of the above conditions","Female","153085","3370"
"None of the above conditions","Male","123560","3606"
"None of the above conditions","Total","277932","6976"
"None of the above conditions","Unknown","1287","0"
"Other Chronic Diseases","Female","9539","811"
"Other Chronic Diseases","Male","6068","793"
"Other Chronic Diseases","Total","15662","1604"
"Other Chronic Diseases","Unknown","55","0"
"Smoker","Female","15814","361"
"Smoker","Male","20073","696"
"Smoker","Total","35983","1057"
"Smoker","Unknown","96","0"
"Total with completed information","Female","159515","3831"
"Total with completed information","Male","129318","4138"
"Total with completed information","Total","290155","7970"
"Total with completed information","Unknown","1322","1"
