"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","122239","4705"
"Any Chronic Condition","Male","97267","5416"
"Any Chronic Condition","Total","219971","10123"
"Any Chronic Condition","Unknown","465","2"
"Any Disability","Female","8970","1300"
"Any Disability","Male","6853","1167"
"Any Disability","Total","15852","2468"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","25917","2593"
"Cardiovascular Disease","Male","23613","3105"
"Cardiovascular Disease","Total","49602","5699"
"Cardiovascular Disease","Unknown","72","1"
"Chronic Liver Disease","Female","1385","131"
"Chronic Liver Disease","Male","1199","190"
"Chronic Liver Disease","Total","2590","321"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32097","1320"
"Chronic Lung Disease","Male","20400","1366"
"Chronic Lung Disease","Total","52597","2686"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","5500","1082"
"Chronic Renal Disease","Male","5407","1339"
"Chronic Renal Disease","Total","10926","2421"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5249","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5255","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29363","1931"
"Diabetes Mellitus","Male","25390","2415"
"Diabetes Mellitus","Total","54845","4347"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","19068","854"
"Hypertension/High blood pressure","Male","15034","925"
"Hypertension/High blood pressure","Total","34197","1779"
"Hypertension/High blood pressure","Unknown","95","0"
"ICU","Female","4745","1943"
"ICU","Male","6067","2606"
"ICU","Total","10825","4550"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10960","612"
"Immunocompromised Condition","Male","6389","702"
"Immunocompromised Condition","Total","17379","1314"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","199896","841"
"Missing/Unknown status on all conditions","Male","184098","1005"
"Missing/Unknown status on all conditions","Total","391543","1848"
"Missing/Unknown status on all conditions","Unknown","7549","2"
"None of the above conditions","Female","269120","7039"
"None of the above conditions","Male","218725","7949"
"None of the above conditions","Total","489276","14991"
"None of the above conditions","Unknown","1431","3"
"Obesity (BMI>40)","Female","6672","187"
"Obesity (BMI>40)","Male","3619","168"
"Obesity (BMI>40)","Total","10306","355"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34612","2120"
"Other Chronic Diseases","Male","22815","2169"
"Other Chronic Diseases","Total","57547","4289"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","27906","711"
"Smoker","Male","34416","1363"
"Smoker","Total","62426","2074"
"Smoker","Unknown","104","0"
"Total with completed information","Female","279197","7728"
"Total with completed information","Male","227568","8727"
"Total with completed information","Total","508241","16459"
"Total with completed information","Unknown","1476","4"
