"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","110483","4171"
"Any Chronic Condition","Male","87984","4856"
"Any Chronic Condition","Total","199032","9032"
"Any Chronic Condition","Unknown","565","5"
"Any Disability","Female","7874","1148"
"Any Disability","Male","5939","1053"
"Any Disability","Total","13852","2204"
"Any Disability","Unknown","39","3"
"Cardiovascular Disease","Female","24744","2361"
"Cardiovascular Disease","Male","22466","2858"
"Cardiovascular Disease","Total","47303","5221"
"Cardiovascular Disease","Unknown","93","2"
"Chronic Liver Disease","Female","1249","116"
"Chronic Liver Disease","Male","1096","170"
"Chronic Liver Disease","Total","2353","286"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29058","1165"
"Chronic Lung Disease","Male","18526","1223"
"Chronic Lung Disease","Total","47716","2389"
"Chronic Lung Disease","Unknown","132","1"
"Chronic Renal Disease","Female","5074","959"
"Chronic Renal Disease","Male","4981","1195"
"Chronic Renal Disease","Total","10078","2155"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4655","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4665","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27028","1720"
"Diabetes Mellitus","Male","23430","2146"
"Diabetes Mellitus","Total","50575","3867"
"Diabetes Mellitus","Unknown","117","1"
"Hypertension/High blood pressure","Female","13995","509"
"Hypertension/High blood pressure","Male","11078","607"
"Hypertension/High blood pressure","Total","25165","1118"
"Hypertension/High blood pressure","Unknown","92","2"
"ICU","Female","4212","1716"
"ICU","Male","5436","2342"
"ICU","Total","9666","4061"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9907","525"
"Immunocompromised Condition","Male","5862","622"
"Immunocompromised Condition","Total","15802","1148"
"Immunocompromised Condition","Unknown","33","1"
"Missing/Unknown status on all conditions","Female","202474","843"
"Missing/Unknown status on all conditions","Male","185143","1030"
"Missing/Unknown status on all conditions","Total","396481","1879"
"Missing/Unknown status on all conditions","Unknown","8864","6"
"None of the above conditions","Female","242453","6265"
"None of the above conditions","Male","196244","7143"
"None of the above conditions","Total","440371","13415"
"None of the above conditions","Unknown","1674","7"
"Obesity (BMI>40)","Female","4773","109"
"Obesity (BMI>40)","Male","2639","112"
"Obesity (BMI>40)","Total","7430","221"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32846","1960"
"Other Chronic Diseases","Male","21765","2039"
"Other Chronic Diseases","Total","54774","4002"
"Other Chronic Diseases","Unknown","163","3"
"Smoker","Female","25021","591"
"Smoker","Male","30946","1177"
"Smoker","Total","56088","1768"
"Smoker","Unknown","121","0"
"Total with completed information","Female","252768","6951"
"Total with completed information","Male","205345","7910"
"Total with completed information","Total","459859","14870"
"Total with completed information","Unknown","1746","9"
