"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","119293","4531"
"Any Chronic Condition","Male","94927","5231"
"Any Chronic Condition","Total","214718","9763"
"Any Chronic Condition","Unknown","498","1"
"Any Disability","Female","8661","1255"
"Any Disability","Male","6605","1139"
"Any Disability","Total","15297","2394"
"Any Disability","Unknown","31","0"
"Cardiovascular Disease","Female","25646","2526"
"Cardiovascular Disease","Male","23347","3024"
"Cardiovascular Disease","Total","49065","5550"
"Cardiovascular Disease","Unknown","72","0"
"Chronic Liver Disease","Female","1341","127"
"Chronic Liver Disease","Male","1170","181"
"Chronic Liver Disease","Total","2517","308"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31350","1279"
"Chronic Lung Disease","Male","19927","1320"
"Chronic Lung Disease","Total","51394","2599"
"Chronic Lung Disease","Unknown","117","0"
"Chronic Renal Disease","Female","5382","1030"
"Chronic Renal Disease","Male","5298","1293"
"Chronic Renal Disease","Total","10697","2323"
"Chronic Renal Disease","Unknown","17","0"
"Currently Pregnant","Female","5097","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5105","6"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","28726","1846"
"Diabetes Mellitus","Male","24877","2331"
"Diabetes Mellitus","Total","53702","4178"
"Diabetes Mellitus","Unknown","99","1"
"Hypertension/High blood pressure","Female","17647","711"
"Hypertension/High blood pressure","Male","13856","798"
"Hypertension/High blood pressure","Total","31593","1509"
"Hypertension/High blood pressure","Unknown","90","0"
"ICU","Female","4578","1857"
"ICU","Male","5839","2502"
"ICU","Total","10431","4360"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10690","583"
"Immunocompromised Condition","Male","6266","675"
"Immunocompromised Condition","Total","16986","1258"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","202643","844"
"Missing/Unknown status on all conditions","Male","186307","1029"
"Missing/Unknown status on all conditions","Total","397340","1875"
"Missing/Unknown status on all conditions","Unknown","8390","2"
"None of the above conditions","Female","262409","6848"
"None of the above conditions","Male","212764","7741"
"None of the above conditions","Total","476708","14589"
"None of the above conditions","Unknown","1535","0"
"Obesity (BMI>40)","Female","6151","153"
"Obesity (BMI>40)","Male","3361","146"
"Obesity (BMI>40)","Total","9527","299"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34153","2083"
"Other Chronic Diseases","Male","22529","2128"
"Other Chronic Diseases","Total","56815","4211"
"Other Chronic Diseases","Unknown","133","0"
"Smoker","Female","27160","665"
"Smoker","Male","33531","1292"
"Smoker","Total","60804","1957"
"Smoker","Unknown","113","0"
"Total with completed information","Female","272686","7536"
"Total with completed information","Male","221810","8518"
"Total with completed information","Total","496082","16055"
"Total with completed information","Unknown","1586","1"
