"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","50407","2382"
"Any Chronic Condition","Male","41294","2639"
"Any Chronic Condition","Total","92132","5024"
"Any Chronic Condition","Unknown","431","3"
"Cardiovascular Disease","Female","15985","1535"
"Cardiovascular Disease","Male","13622","1725"
"Cardiovascular Disease","Total","29706","3261"
"Cardiovascular Disease","Unknown","99","1"
"Chronic Liver Disease","Female","637","67"
"Chronic Liver Disease","Male","563","94"
"Chronic Liver Disease","Total","1205","161"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14511","708"
"Chronic Lung Disease","Male","9136","694"
"Chronic Lung Disease","Total","23789","1403"
"Chronic Lung Disease","Unknown","142","1"
"Chronic Renal Disease","Female","2973","596"
"Chronic Renal Disease","Male","2724","705"
"Chronic Renal Disease","Total","5719","1301"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2584","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2596","5"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","14796","1000"
"Diabetes Mellitus","Male","12396","1233"
"Diabetes Mellitus","Total","27304","2235"
"Diabetes Mellitus","Unknown","112","2"
"ICU","Female","2727","1024"
"ICU","Male","3474","1397"
"ICU","Total","6220","2423"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","4825","288"
"Immunocompromised Condition","Male","2994","351"
"Immunocompromised Condition","Total","7847","639"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","77548","636"
"Missing/Unknown status on all conditions","Male","73433","731"
"Missing/Unknown status on all conditions","Total","156589","1370"
"Missing/Unknown status on all conditions","Unknown","5608","3"
"Neurologic/Neurodevelopmental","Female","3719","699"
"Neurologic/Neurodevelopmental","Male","2539","607"
"Neurologic/Neurodevelopmental","Total","6288","1307"
"Neurologic/Neurodevelopmental","Unknown","30","1"
"None of the above conditions","Female","119995","2998"
"None of the above conditions","Male","96930","3168"
"None of the above conditions","Total","218317","6168"
"None of the above conditions","Unknown","1392","2"
"Other Chronic Diseases","Female","7922","748"
"Other Chronic Diseases","Male","5058","737"
"Other Chronic Diseases","Total","13033","1485"
"Other Chronic Diseases","Unknown","53","0"
"Smoker","Female","12838","318"
"Smoker","Male","16537","631"
"Smoker","Total","29495","949"
"Smoker","Unknown","120","0"
"Total with completed information","Female","125310","3429"
"Total with completed information","Male","101646","3659"
"Total with completed information","Total","228408","7092"
"Total with completed information","Unknown","1452","4"
