"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","178749","6433"
"Any Chronic Condition","Male","137460","7489"
"Any Chronic Condition","Total","316607","13925"
"Any Chronic Condition","Unknown","398","3"
"Any Disability","Female","13034","1658"
"Any Disability","Male","10643","1565"
"Any Disability","Total","23710","3223"
"Any Disability","Unknown","33","0"
"Cardiovascular Disease","Female","31996","3234"
"Cardiovascular Disease","Male","29262","3979"
"Cardiovascular Disease","Total","61307","7215"
"Cardiovascular Disease","Unknown","49","2"
"Chronic Liver Disease","Female","2044","181"
"Chronic Liver Disease","Male","1747","278"
"Chronic Liver Disease","Total","3793","459"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","48560","1869"
"Chronic Lung Disease","Male","31006","1891"
"Chronic Lung Disease","Total","79679","3760"
"Chronic Lung Disease","Unknown","113","0"
"Chronic Renal Disease","Female","7435","1426"
"Chronic Renal Disease","Male","7236","1803"
"Chronic Renal Disease","Total","14682","3231"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11389","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11396","26"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","39628","2663"
"Diabetes Mellitus","Male","33452","3253"
"Diabetes Mellitus","Total","73161","5918"
"Diabetes Mellitus","Unknown","81","2"
"Hypertension/High blood pressure","Female","37962","1879"
"Hypertension/High blood pressure","Male","29596","2104"
"Hypertension/High blood pressure","Total","67656","3983"
"Hypertension/High blood pressure","Unknown","98","0"
"ICU","Female","6804","2854"
"ICU","Male","8594","3802"
"ICU","Total","15428","6658"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9260","546"
"Immunocompromised Condition","Male","5333","609"
"Immunocompromised Condition","Total","14605","1155"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","558799","1329"
"Missing/Unknown status on all conditions","Male","492839","1524"
"Missing/Unknown status on all conditions","Total","1065457","2855"
"Missing/Unknown status on all conditions","Unknown","13819","2"
"None of the above conditions","Female","459292","11686"
"None of the above conditions","Male","356593","13615"
"None of the above conditions","Total","817681","25303"
"None of the above conditions","Unknown","1796","2"
"Obesity (BMI>40)","Female","13924","469"
"Obesity (BMI>40)","Male","7433","442"
"Obesity (BMI>40)","Total","21380","911"
"Obesity (BMI>40)","Unknown","23","0"
"Other Chronic Diseases","Female","40410","2605"
"Other Chronic Diseases","Male","26225","2681"
"Other Chronic Diseases","Total","66701","5286"
"Other Chronic Diseases","Unknown","66","0"
"Smoker","Female","42398","1024"
"Smoker","Male","49071","1945"
"Smoker","Total","91554","2969"
"Smoker","Unknown","85","0"
"Total with completed information","Female","476963","12513"
"Total with completed information","Male","368906","14520"
"Total with completed information","Total","847714","27037"
"Total with completed information","Unknown","1845","4"
