"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","175566","6321"
"Any Chronic Condition","Male","135028","7304"
"Any Chronic Condition","Total","310963","13627"
"Any Chronic Condition","Unknown","369","2"
"Any Disability","Female","12731","1639"
"Any Disability","Male","10332","1522"
"Any Disability","Total","23090","3161"
"Any Disability","Unknown","27","0"
"Cardiovascular Disease","Female","31589","3185"
"Cardiovascular Disease","Male","28852","3887"
"Cardiovascular Disease","Total","60490","7073"
"Cardiovascular Disease","Unknown","49","1"
"Chronic Liver Disease","Female","1998","174"
"Chronic Liver Disease","Male","1702","266"
"Chronic Liver Disease","Total","3702","440"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","47551","1824"
"Chronic Lung Disease","Male","30382","1839"
"Chronic Lung Disease","Total","78034","3663"
"Chronic Lung Disease","Unknown","101","0"
"Chronic Renal Disease","Female","7292","1398"
"Chronic Renal Disease","Male","7086","1755"
"Chronic Renal Disease","Total","14389","3154"
"Chronic Renal Disease","Unknown","11","1"
"Currently Pregnant","Female","11110","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11117","26"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","39015","2619"
"Diabetes Mellitus","Male","32913","3187"
"Diabetes Mellitus","Total","72005","5808"
"Diabetes Mellitus","Unknown","77","2"
"Hypertension/High blood pressure","Female","36755","1812"
"Hypertension/High blood pressure","Male","28557","1997"
"Hypertension/High blood pressure","Total","65401","3809"
"Hypertension/High blood pressure","Unknown","89","0"
"ICU","Female","6683","2802"
"ICU","Male","8426","3706"
"ICU","Total","15139","6510"
"ICU","Unknown","30","2"
"Immunocompromised Condition","Female","9382","549"
"Immunocompromised Condition","Male","5389","609"
"Immunocompromised Condition","Total","14783","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","555814","1280"
"Missing/Unknown status on all conditions","Male","490102","1461"
"Missing/Unknown status on all conditions","Total","1059276","2743"
"Missing/Unknown status on all conditions","Unknown","13360","2"
"None of the above conditions","Female","450025","11168"
"None of the above conditions","Male","349192","12931"
"None of the above conditions","Total","800894","24101"
"None of the above conditions","Unknown","1677","2"
"Obesity (BMI>40)","Female","13491","449"
"Obesity (BMI>40)","Male","7209","422"
"Obesity (BMI>40)","Total","20722","871"
"Obesity (BMI>40)","Unknown","22","0"
"Other Chronic Diseases","Female","40064","2574"
"Other Chronic Diseases","Male","25981","2622"
"Other Chronic Diseases","Total","66104","5196"
"Other Chronic Diseases","Unknown","59","0"
"Smoker","Female","41676","1013"
"Smoker","Male","48316","1899"
"Smoker","Total","90072","2912"
"Smoker","Unknown","80","0"
"Total with completed information","Female","467479","11987"
"Total with completed information","Male","361401","13826"
"Total with completed information","Total","830604","25817"
"Total with completed information","Unknown","1724","4"
