"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","153395","5972"
"Any Chronic Condition","Male","121159","6834"
"Any Chronic Condition","Total","274913","12812"
"Any Chronic Condition","Unknown","359","6"
"Any Disability","Female","11371","1556"
"Any Disability","Male","9063","1401"
"Any Disability","Total","20460","2957"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29307","3029"
"Cardiovascular Disease","Male","26813","3680"
"Cardiovascular Disease","Total","56167","6713"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1737","162"
"Chronic Liver Disease","Male","1531","247"
"Chronic Liver Disease","Total","3270","409"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41240","1698"
"Chronic Lung Disease","Male","26590","1719"
"Chronic Lung Disease","Total","67920","3419"
"Chronic Lung Disease","Unknown","90","2"
"Chronic Renal Disease","Female","6642","1314"
"Chronic Renal Disease","Male","6426","1637"
"Chronic Renal Disease","Total","13079","2954"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7726","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7729","21"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","35243","2470"
"Diabetes Mellitus","Male","30117","2990"
"Diabetes Mellitus","Total","65427","5464"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30418","1587"
"Hypertension/High blood pressure","Male","23809","1733"
"Hypertension/High blood pressure","Total","54315","3321"
"Hypertension/High blood pressure","Unknown","88","1"
"ICU","Female","6172","2602"
"ICU","Male","7782","3465"
"ICU","Total","13982","6072"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9416","558"
"Immunocompromised Condition","Male","5461","622"
"Immunocompromised Condition","Total","14888","1180"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312205","1127"
"Missing/Unknown status on all conditions","Male","291121","1282"
"Missing/Unknown status on all conditions","Total","611722","2410"
"Missing/Unknown status on all conditions","Unknown","8396","1"
"None of the above conditions","Female","359519","10059"
"None of the above conditions","Male","288268","11573"
"None of the above conditions","Total","649190","21641"
"None of the above conditions","Unknown","1403","9"
"Obesity (BMI>40)","Female","11051","399"
"Obesity (BMI>40)","Male","6036","358"
"Obesity (BMI>40)","Total","17104","757"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37799","2452"
"Other Chronic Diseases","Male","24757","2480"
"Other Chronic Diseases","Total","62631","4932"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","36569","942"
"Smoker","Male","43388","1742"
"Smoker","Total","80037","2685"
"Smoker","Unknown","80","1"
"Total with completed information","Female","372972","10852"
"Total with completed information","Male","299128","12438"
"Total with completed information","Total","673543","23303"
"Total with completed information","Unknown","1443","13"
