"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","176143","6340"
"Any Chronic Condition","Male","135468","7337"
"Any Chronic Condition","Total","311987","13680"
"Any Chronic Condition","Unknown","376","3"
"Any Disability","Female","12776","1642"
"Any Disability","Male","10389","1527"
"Any Disability","Total","23194","3170"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","31664","3196"
"Cardiovascular Disease","Male","28926","3901"
"Cardiovascular Disease","Total","60639","7099"
"Cardiovascular Disease","Unknown","49","2"
"Chronic Liver Disease","Female","2008","175"
"Chronic Liver Disease","Male","1708","268"
"Chronic Liver Disease","Total","3718","443"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","47736","1830"
"Chronic Lung Disease","Male","30498","1847"
"Chronic Lung Disease","Total","78337","3677"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","7324","1403"
"Chronic Renal Disease","Male","7114","1762"
"Chronic Renal Disease","Total","14450","3166"
"Chronic Renal Disease","Unknown","12","1"
"Currently Pregnant","Female","11175","26"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11182","26"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","39141","2627"
"Diabetes Mellitus","Male","33008","3198"
"Diabetes Mellitus","Total","72225","5827"
"Diabetes Mellitus","Unknown","76","2"
"Hypertension/High blood pressure","Female","36963","1826"
"Hypertension/High blood pressure","Male","28735","2013"
"Hypertension/High blood pressure","Total","65788","3840"
"Hypertension/High blood pressure","Unknown","90","1"
"ICU","Female","6701","2808"
"ICU","Male","8457","3724"
"ICU","Total","15189","6534"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9365","548"
"Immunocompromised Condition","Male","5385","609"
"Immunocompromised Condition","Total","14762","1157"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","557549","1294"
"Missing/Unknown status on all conditions","Male","491611","1475"
"Missing/Unknown status on all conditions","Total","1062644","2771"
"Missing/Unknown status on all conditions","Unknown","13484","2"
"None of the above conditions","Female","451800","11261"
"None of the above conditions","Male","350569","13030"
"None of the above conditions","Total","804067","24293"
"None of the above conditions","Unknown","1698","2"
"Obesity (BMI>40)","Female","13566","451"
"Obesity (BMI>40)","Male","7242","427"
"Obesity (BMI>40)","Total","20830","878"
"Obesity (BMI>40)","Unknown","22","0"
"Other Chronic Diseases","Female","40124","2581"
"Other Chronic Diseases","Male","26025","2632"
"Other Chronic Diseases","Total","66209","5214"
"Other Chronic Diseases","Unknown","60","1"
"Smoker","Female","41806","1015"
"Smoker","Male","48456","1908"
"Smoker","Total","90342","2923"
"Smoker","Unknown","80","0"
"Total with completed information","Female","469307","12079"
"Total with completed information","Male","362800","13927"
"Total with completed information","Total","833853","26010"
"Total with completed information","Unknown","1746","4"
