"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","53053","2430"
"Any Chronic Condition","Male","43419","2693"
"Any Chronic Condition","Total","96778","5124"
"Any Chronic Condition","Unknown","306","1"
"Cardiovascular Disease","Female","16713","1564"
"Cardiovascular Disease","Male","14311","1757"
"Cardiovascular Disease","Total","31088","3321"
"Cardiovascular Disease","Unknown","64","0"
"Chronic Liver Disease","Female","655","68"
"Chronic Liver Disease","Male","586","98"
"Chronic Liver Disease","Total","1243","166"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","15326","719"
"Chronic Lung Disease","Male","9652","716"
"Chronic Lung Disease","Total","25078","1435"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","3096","614"
"Chronic Renal Disease","Male","2833","712"
"Chronic Renal Disease","Total","5944","1326"
"Chronic Renal Disease","Unknown","15","0"
"Currently Pregnant","Female","2698","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2703","5"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","15450","1023"
"Diabetes Mellitus","Male","13003","1257"
"Diabetes Mellitus","Total","28530","2281"
"Diabetes Mellitus","Unknown","77","1"
"ICU","Female","2817","1053"
"ICU","Male","3583","1428"
"ICU","Total","6414","2483"
"ICU","Unknown","14","2"
"Immunocompromised Condition","Female","5108","296"
"Immunocompromised Condition","Male","3157","354"
"Immunocompromised Condition","Total","8280","650"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","83625","649"
"Missing/Unknown status on all conditions","Male","79131","737"
"Missing/Unknown status on all conditions","Total","167656","1387"
"Missing/Unknown status on all conditions","Unknown","4900","1"
"Neurologic/Neurodevelopmental","Female","3887","718"
"Neurologic/Neurodevelopmental","Male","2656","613"
"Neurologic/Neurodevelopmental","Total","6565","1331"
"Neurologic/Neurodevelopmental","Unknown","22","0"
"None of the above conditions","Female","126998","3070"
"None of the above conditions","Male","102509","3260"
"None of the above conditions","Total","230556","6331"
"None of the above conditions","Unknown","1049","1"
"Other Chronic Diseases","Female","8302","764"
"Other Chronic Diseases","Male","5279","750"
"Other Chronic Diseases","Total","13626","1514"
"Other Chronic Diseases","Unknown","45","0"
"Smoker","Female","13553","330"
"Smoker","Male","17406","654"
"Smoker","Total","31045","984"
"Smoker","Unknown","86","0"
"Total with completed information","Female","132530","3502"
"Total with completed information","Male","107377","3757"
"Total with completed information","Total","240988","7261"
"Total with completed information","Unknown","1081","2"
