"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","183275","6608"
"Any Chronic Condition","Male","140847","7697"
"Any Chronic Condition","Total","324525","14307"
"Any Chronic Condition","Unknown","403","2"
"Any Disability","Female","13432","1687"
"Any Disability","Male","10969","1603"
"Any Disability","Total","24435","3290"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","32471","3292"
"Cardiovascular Disease","Male","29727","4065"
"Cardiovascular Disease","Total","62244","7358"
"Cardiovascular Disease","Unknown","46","1"
"Chronic Liver Disease","Female","2112","192"
"Chronic Liver Disease","Male","1792","292"
"Chronic Liver Disease","Total","3906","484"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49913","1915"
"Chronic Lung Disease","Male","31803","1947"
"Chronic Lung Disease","Total","81839","3862"
"Chronic Lung Disease","Unknown","123","0"
"Chronic Renal Disease","Female","7600","1462"
"Chronic Renal Disease","Male","7382","1858"
"Chronic Renal Disease","Total","14992","3321"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","11797","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11805","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40486","2720"
"Diabetes Mellitus","Male","34181","3337"
"Diabetes Mellitus","Total","74747","6059"
"Diabetes Mellitus","Unknown","80","2"
"Hypertension/High blood pressure","Female","39751","1980"
"Hypertension/High blood pressure","Male","31001","2216"
"Hypertension/High blood pressure","Total","70852","4196"
"Hypertension/High blood pressure","Unknown","100","0"
"ICU","Female","6951","2922"
"ICU","Male","8802","3925"
"ICU","Total","15784","6849"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9053","537"
"Immunocompromised Condition","Male","5244","598"
"Immunocompromised Condition","Total","14307","1135"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","559948","1343"
"Missing/Unknown status on all conditions","Male","495190","1534"
"Missing/Unknown status on all conditions","Total","1068421","2879"
"Missing/Unknown status on all conditions","Unknown","13283","2"
"None of the above conditions","Female","472630","12264"
"None of the above conditions","Male","366936","14314"
"None of the above conditions","Total","841440","26578"
"None of the above conditions","Unknown","1874","0"
"Obesity (BMI>40)","Female","14543","489"
"Obesity (BMI>40)","Male","7772","460"
"Obesity (BMI>40)","Total","22341","949"
"Obesity (BMI>40)","Unknown","26","0"
"Other Chronic Diseases","Female","40857","2649"
"Other Chronic Diseases","Male","26528","2739"
"Other Chronic Diseases","Total","67449","5388"
"Other Chronic Diseases","Unknown","64","0"
"Smoker","Female","43458","1063"
"Smoker","Male","50204","2003"
"Smoker","Total","93746","3066"
"Smoker","Unknown","84","0"
"Total with completed information","Female","490364","13091"
"Total with completed information","Male","379190","15219"
"Total with completed information","Total","871470","28312"
"Total with completed information","Unknown","1916","2"
