"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","169255","6178"
"Any Chronic Condition","Male","130744","7116"
"Any Chronic Condition","Total","300323","13298"
"Any Chronic Condition","Unknown","324","4"
"Any Disability","Female","12256","1612"
"Any Disability","Male","9879","1478"
"Any Disability","Total","22156","3090"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","30842","3121"
"Cardiovascular Disease","Male","28141","3806"
"Cardiovascular Disease","Total","59024","6930"
"Cardiovascular Disease","Unknown","41","3"
"Chronic Liver Disease","Female","1908","167"
"Chronic Liver Disease","Male","1643","259"
"Chronic Liver Disease","Total","3553","426"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","45686","1765"
"Chronic Lung Disease","Male","29147","1798"
"Chronic Lung Disease","Total","74923","3564"
"Chronic Lung Disease","Unknown","90","1"
"Chronic Renal Disease","Female","7078","1366"
"Chronic Renal Disease","Male","6839","1693"
"Chronic Renal Disease","Total","13925","3061"
"Chronic Renal Disease","Unknown","8","2"
"Currently Pregnant","Female","10309","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10316","22"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","37862","2564"
"Diabetes Mellitus","Male","31989","3106"
"Diabetes Mellitus","Total","69919","5672"
"Diabetes Mellitus","Unknown","68","2"
"Hypertension/High blood pressure","Female","34857","1718"
"Hypertension/High blood pressure","Male","27009","1888"
"Hypertension/High blood pressure","Total","61943","3606"
"Hypertension/High blood pressure","Unknown","77","0"
"ICU","Female","6513","2730"
"ICU","Male","8217","3619"
"ICU","Total","14759","6352"
"ICU","Unknown","29","3"
"Immunocompromised Condition","Female","9377","550"
"Immunocompromised Condition","Male","5402","609"
"Immunocompromised Condition","Total","14789","1159"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","494389","1196"
"Missing/Unknown status on all conditions","Male","435501","1347"
"Missing/Unknown status on all conditions","Total","941152","2545"
"Missing/Unknown status on all conditions","Unknown","11262","2"
"None of the above conditions","Female","424828","10591"
"None of the above conditions","Male","331230","12218"
"None of the above conditions","Total","757540","22811"
"None of the above conditions","Unknown","1482","2"
"Obesity (BMI>40)","Female","12812","435"
"Obesity (BMI>40)","Male","6861","397"
"Obesity (BMI>40)","Total","19688","832"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","39376","2521"
"Other Chronic Diseases","Male","25574","2565"
"Other Chronic Diseases","Total","65006","5086"
"Other Chronic Diseases","Unknown","56","0"
"Smoker","Female","40214","985"
"Smoker","Male","46902","1842"
"Smoker","Total","87186","2827"
"Smoker","Unknown","70","0"
"Total with completed information","Female","441302","11393"
"Total with completed information","Male","342993","13094"
"Total with completed information","Total","785817","24492"
"Total with completed information","Unknown","1522","5"
