"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","167793","6152"
"Any Chronic Condition","Male","129725","7075"
"Any Chronic Condition","Total","297830","13231"
"Any Chronic Condition","Unknown","312","4"
"Any Disability","Female","12159","1606"
"Any Disability","Male","9779","1467"
"Any Disability","Total","21959","3073"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","30650","3106"
"Cardiovascular Disease","Male","27967","3784"
"Cardiovascular Disease","Total","58656","6893"
"Cardiovascular Disease","Unknown","39","3"
"Chronic Liver Disease","Female","1886","166"
"Chronic Liver Disease","Male","1626","257"
"Chronic Liver Disease","Total","3514","423"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","45270","1754"
"Chronic Lung Disease","Male","28862","1783"
"Chronic Lung Disease","Total","74216","3538"
"Chronic Lung Disease","Unknown","84","1"
"Chronic Renal Disease","Female","7021","1360"
"Chronic Renal Disease","Male","6785","1683"
"Chronic Renal Disease","Total","13814","3045"
"Chronic Renal Disease","Unknown","8","2"
"Currently Pregnant","Female","10119","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10125","22"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","37609","2553"
"Diabetes Mellitus","Male","31785","3088"
"Diabetes Mellitus","Total","69461","5643"
"Diabetes Mellitus","Unknown","67","2"
"Hypertension/High blood pressure","Female","34415","1698"
"Hypertension/High blood pressure","Male","26646","1868"
"Hypertension/High blood pressure","Total","61138","3566"
"Hypertension/High blood pressure","Unknown","77","0"
"ICU","Female","6476","2715"
"ICU","Male","8167","3604"
"ICU","Total","14672","6322"
"ICU","Unknown","29","3"
"Immunocompromised Condition","Female","9386","550"
"Immunocompromised Condition","Male","5407","610"
"Immunocompromised Condition","Total","14803","1160"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","474753","1191"
"Missing/Unknown status on all conditions","Male","418349","1344"
"Missing/Unknown status on all conditions","Total","903785","2537"
"Missing/Unknown status on all conditions","Unknown","10683","2"
"None of the above conditions","Female","419287","10515"
"None of the above conditions","Male","327452","12102"
"None of the above conditions","Total","748172","22619"
"None of the above conditions","Unknown","1433","2"
"Obesity (BMI>40)","Female","12672","429"
"Obesity (BMI>40)","Male","6769","395"
"Obesity (BMI>40)","Total","19454","824"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","39207","2512"
"Other Chronic Diseases","Male","25464","2556"
"Other Chronic Diseases","Total","64728","5068"
"Other Chronic Diseases","Unknown","57","0"
"Smoker","Female","39883","981"
"Smoker","Male","46535","1830"
"Smoker","Total","86482","2811"
"Smoker","Unknown","64","0"
"Total with completed information","Female","435481","11316"
"Total with completed information","Male","339037","12975"
"Total with completed information","Total","775988","24296"
"Total with completed information","Unknown","1470","5"
