"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","113061","4301"
"Any Chronic Condition","Male","89980","4979"
"Any Chronic Condition","Total","203596","9286"
"Any Chronic Condition","Unknown","555","6"
"Any Disability","Female","8114","1182"
"Any Disability","Male","6130","1083"
"Any Disability","Total","14280","2269"
"Any Disability","Unknown","36","4"
"Cardiovascular Disease","Female","25004","2415"
"Cardiovascular Disease","Male","22715","2913"
"Cardiovascular Disease","Total","47805","5330"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1272","121"
"Chronic Liver Disease","Male","1114","173"
"Chronic Liver Disease","Total","2394","294"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","29724","1205"
"Chronic Lung Disease","Male","18930","1259"
"Chronic Lung Disease","Total","48779","2464"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","5153","984"
"Chronic Renal Disease","Male","5068","1226"
"Chronic Renal Disease","Total","10244","2211"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4776","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4786","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27534","1765"
"Diabetes Mellitus","Male","23835","2205"
"Diabetes Mellitus","Total","51487","3972"
"Diabetes Mellitus","Unknown","118","2"
"Hypertension/High blood pressure","Female","15086","586"
"Hypertension/High blood pressure","Male","11898","667"
"Hypertension/High blood pressure","Total","27079","1255"
"Hypertension/High blood pressure","Unknown","95","2"
"ICU","Female","4316","1757"
"ICU","Male","5546","2389"
"ICU","Total","9879","4149"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10142","546"
"Immunocompromised Condition","Male","5981","638"
"Immunocompromised Condition","Total","16155","1185"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","202933","846"
"Missing/Unknown status on all conditions","Male","185859","1032"
"Missing/Unknown status on all conditions","Total","397887","1885"
"Missing/Unknown status on all conditions","Unknown","9095","7"
"None of the above conditions","Female","248174","6488"
"None of the above conditions","Male","200939","7360"
"None of the above conditions","Total","450783","13858"
"None of the above conditions","Unknown","1670","10"
"Obesity (BMI>40)","Female","5199","124"
"Obesity (BMI>40)","Male","2842","120"
"Obesity (BMI>40)","Total","8059","244"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33221","1997"
"Other Chronic Diseases","Male","21973","2064"
"Other Chronic Diseases","Total","55347","4063"
"Other Chronic Diseases","Unknown","153","2"
"Smoker","Female","25630","617"
"Smoker","Male","31690","1214"
"Smoker","Total","57435","1831"
"Smoker","Unknown","115","0"
"Total with completed information","Female","258488","7182"
"Total with completed information","Male","210049","8135"
"Total with completed information","Total","470276","15329"
"Total with completed information","Unknown","1739","12"
