"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","95306","3587"
"Any Chronic Condition","Male","76073","4153"
"Any Chronic Condition","Total","172017","7743"
"Any Chronic Condition","Unknown","638","3"
"Cardiovascular Disease","Female","23506","2109"
"Cardiovascular Disease","Male","21147","2532"
"Cardiovascular Disease","Total","44779","4643"
"Cardiovascular Disease","Unknown","126","2"
"Chronic Liver Disease","Female","1117","101"
"Chronic Liver Disease","Male","962","141"
"Chronic Liver Disease","Total","2088","242"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","26147","1032"
"Chronic Lung Disease","Male","16632","1051"
"Chronic Lung Disease","Total","42936","2084"
"Chronic Lung Disease","Unknown","157","1"
"Chronic Renal Disease","Female","4646","829"
"Chronic Renal Disease","Male","4528","1036"
"Chronic Renal Disease","Total","9204","1866"
"Chronic Renal Disease","Unknown","30","1"
"Currently Pregnant","Female","4200","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4209","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","24759","1491"
"Diabetes Mellitus","Male","21257","1864"
"Diabetes Mellitus","Total","46159","3357"
"Diabetes Mellitus","Unknown","143","2"
"ICU","Female","3835","1522"
"ICU","Male","4984","2057"
"ICU","Total","8838","3581"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8912","439"
"Immunocompromised Condition","Male","5293","520"
"Immunocompromised Condition","Total","14242","959"
"Immunocompromised Condition","Unknown","37","0"
"Missing/Unknown status on all conditions","Female","195569","824"
"Missing/Unknown status on all conditions","Male","177899","1011"
"Missing/Unknown status on all conditions","Total","383072","1847"
"Missing/Unknown status on all conditions","Unknown","9604","12"
"Neurologic/Neurodevelopmental","Female","6900","986"
"Neurologic/Neurodevelopmental","Male","5108","905"
"Neurologic/Neurodevelopmental","Total","12059","1892"
"Neurologic/Neurodevelopmental","Unknown","51","1"
"None of the above conditions","Female","217617","5187"
"None of the above conditions","Male","175088","5828"
"None of the above conditions","Total","394585","11026"
"None of the above conditions","Unknown","1880","11"
"Other Chronic Diseases","Female","30958","1793"
"Other Chronic Diseases","Male","20561","1838"
"Other Chronic Diseases","Total","51728","3631"
"Other Chronic Diseases","Unknown","209","0"
"Smoker","Female","22326","512"
"Smoker","Male","27717","995"
"Smoker","Total","50195","1507"
"Smoker","Unknown","152","0"
"Total with completed information","Female","227598","5822"
"Total with completed information","Male","183897","6572"
"Total with completed information","Total","413475","12407"
"Total with completed information","Unknown","1980","13"
