"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","111759","4239"
"Any Chronic Condition","Male","88966","4921"
"Any Chronic Condition","Total","201275","9165"
"Any Chronic Condition","Unknown","550","5"
"Any Disability","Female","8005","1166"
"Any Disability","Male","6041","1068"
"Any Disability","Total","14083","2238"
"Any Disability","Unknown","37","4"
"Cardiovascular Disease","Female","24873","2395"
"Cardiovascular Disease","Male","22579","2881"
"Cardiovascular Disease","Total","47538","5278"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1260","118"
"Chronic Liver Disease","Male","1105","171"
"Chronic Liver Disease","Total","2372","289"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","29400","1187"
"Chronic Lung Disease","Male","18710","1240"
"Chronic Lung Disease","Total","48236","2427"
"Chronic Lung Disease","Unknown","126","0"
"Chronic Renal Disease","Female","5118","973"
"Chronic Renal Disease","Male","5032","1209"
"Chronic Renal Disease","Total","10172","2183"
"Chronic Renal Disease","Unknown","22","1"
"Currently Pregnant","Female","4716","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4726","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27278","1745"
"Diabetes Mellitus","Male","23630","2178"
"Diabetes Mellitus","Total","51021","3924"
"Diabetes Mellitus","Unknown","113","1"
"Hypertension/High blood pressure","Female","14522","555"
"Hypertension/High blood pressure","Male","11474","639"
"Hypertension/High blood pressure","Total","26088","1195"
"Hypertension/High blood pressure","Unknown","92","1"
"ICU","Female","4265","1736"
"ICU","Male","5500","2365"
"ICU","Total","9782","4104"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10032","538"
"Immunocompromised Condition","Male","5918","630"
"Immunocompromised Condition","Total","15983","1169"
"Immunocompromised Condition","Unknown","33","1"
"Missing/Unknown status on all conditions","Female","202594","841"
"Missing/Unknown status on all conditions","Male","185505","1026"
"Missing/Unknown status on all conditions","Total","397121","1874"
"Missing/Unknown status on all conditions","Unknown","9022","7"
"None of the above conditions","Female","245319","6376"
"None of the above conditions","Male","198559","7262"
"None of the above conditions","Total","445527","13645"
"None of the above conditions","Unknown","1649","7"
"Obesity (BMI>40)","Female","4969","119"
"Obesity (BMI>40)","Male","2737","116"
"Obesity (BMI>40)","Total","7724","235"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33056","1980"
"Other Chronic Diseases","Male","21889","2058"
"Other Chronic Diseases","Total","55098","4040"
"Other Chronic Diseases","Unknown","153","2"
"Smoker","Female","25319","602"
"Smoker","Male","31289","1192"
"Smoker","Total","56721","1794"
"Smoker","Unknown","113","0"
"Total with completed information","Female","255628","7066"
"Total with completed information","Male","207669","8033"
"Total with completed information","Total","465016","15108"
"Total with completed information","Unknown","1719","9"
