"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","52677","2428"
"Any Chronic Condition","Male","43094","2692"
"Any Chronic Condition","Total","96080","5121"
"Any Chronic Condition","Unknown","309","1"
"Cardiovascular Disease","Female","16599","1561"
"Cardiovascular Disease","Male","14192","1756"
"Cardiovascular Disease","Total","30857","3317"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","652","67"
"Chronic Liver Disease","Male","585","98"
"Chronic Liver Disease","Total","1239","165"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","15228","722"
"Chronic Lung Disease","Male","9580","714"
"Chronic Lung Disease","Total","24908","1436"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","3073","612"
"Chronic Renal Disease","Male","2815","711"
"Chronic Renal Disease","Total","5903","1323"
"Chronic Renal Disease","Unknown","15","0"
"Currently Pregnant","Female","2685","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2692","5"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","15357","1020"
"Diabetes Mellitus","Male","12899","1257"
"Diabetes Mellitus","Total","28333","2278"
"Diabetes Mellitus","Unknown","77","1"
"ICU","Female","2799","1051"
"ICU","Male","3564","1424"
"ICU","Total","6377","2477"
"ICU","Unknown","14","2"
"Immunocompromised Condition","Female","5074","295"
"Immunocompromised Condition","Male","3133","354"
"Immunocompromised Condition","Total","8222","649"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","83232","649"
"Missing/Unknown status on all conditions","Male","78707","734"
"Missing/Unknown status on all conditions","Total","166842","1385"
"Missing/Unknown status on all conditions","Unknown","4903","2"
"Neurologic/Neurodevelopmental","Female","3871","717"
"Neurologic/Neurodevelopmental","Male","2639","614"
"Neurologic/Neurodevelopmental","Total","6532","1331"
"Neurologic/Neurodevelopmental","Unknown","22","0"
"None of the above conditions","Female","126159","3070"
"None of the above conditions","Male","101826","3261"
"None of the above conditions","Total","229042","6332"
"None of the above conditions","Unknown","1057","1"
"Other Chronic Diseases","Female","8236","764"
"Other Chronic Diseases","Male","5242","751"
"Other Chronic Diseases","Total","13523","1515"
"Other Chronic Diseases","Unknown","45","0"
"Smoker","Female","13442","330"
"Smoker","Male","17272","652"
"Smoker","Total","30802","982"
"Smoker","Unknown","88","0"
"Total with completed information","Female","131625","3501"
"Total with completed information","Male","106661","3756"
"Total with completed information","Total","239378","7259"
"Total with completed information","Unknown","1092","2"
