"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","116679","4435"
"Any Chronic Condition","Male","92857","5111"
"Any Chronic Condition","Total","210083","9554"
"Any Chronic Condition","Unknown","547","8"
"Any Disability","Female","8431","1228"
"Any Disability","Male","6419","1114"
"Any Disability","Total","14888","2347"
"Any Disability","Unknown","38","5"
"Cardiovascular Disease","Female","25390","2482"
"Cardiovascular Disease","Male","23093","2979"
"Cardiovascular Disease","Total","48569","5464"
"Cardiovascular Disease","Unknown","86","3"
"Chronic Liver Disease","Female","1314","123"
"Chronic Liver Disease","Male","1147","179"
"Chronic Liver Disease","Total","2469","303"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30673","1249"
"Chronic Lung Disease","Male","19534","1291"
"Chronic Lung Disease","Total","50340","2542"
"Chronic Lung Disease","Unknown","133","2"
"Chronic Renal Disease","Female","5285","1008"
"Chronic Renal Disease","Male","5208","1263"
"Chronic Renal Disease","Total","10516","2272"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4942","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4952","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28215","1802"
"Diabetes Mellitus","Male","24450","2265"
"Diabetes Mellitus","Total","52778","4071"
"Diabetes Mellitus","Unknown","113","4"
"Hypertension/High blood pressure","Female","16531","642"
"Hypertension/High blood pressure","Male","12982","727"
"Hypertension/High blood pressure","Total","29610","1373"
"Hypertension/High blood pressure","Unknown","97","4"
"ICU","Female","4454","1809"
"ICU","Male","5719","2445"
"ICU","Total","10191","4258"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10458","566"
"Immunocompromised Condition","Male","6154","659"
"Immunocompromised Condition","Total","16644","1227"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203836","848"
"Missing/Unknown status on all conditions","Male","186943","1039"
"Missing/Unknown status on all conditions","Total","399723","1895"
"Missing/Unknown status on all conditions","Unknown","8944","8"
"None of the above conditions","Female","256377","6716"
"None of the above conditions","Male","207853","7575"
"None of the above conditions","Total","465891","14302"
"None of the above conditions","Unknown","1661","11"
"Obesity (BMI>40)","Female","5748","136"
"Obesity (BMI>40)","Male","3107","129"
"Obesity (BMI>40)","Total","8874","266"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33733","2044"
"Other Chronic Diseases","Male","22261","2097"
"Other Chronic Diseases","Total","56145","4144"
"Other Chronic Diseases","Unknown","151","3"
"Smoker","Female","26539","644"
"Smoker","Male","32780","1257"
"Smoker","Total","59434","1901"
"Smoker","Unknown","115","0"
"Total with completed information","Female","266721","7413"
"Total with completed information","Male","216982","8354"
"Total with completed information","Total","485425","15780"
"Total with completed information","Unknown","1722","13"
