"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","172042","6229"
"Any Chronic Condition","Male","132502","7170"
"Any Chronic Condition","Total","304887","13404"
"Any Chronic Condition","Unknown","343","5"
"Any Disability","Female","12441","1622"
"Any Disability","Male","10057","1491"
"Any Disability","Total","22521","3114"
"Any Disability","Unknown","23","1"
"Cardiovascular Disease","Female","31184","3146"
"Cardiovascular Disease","Male","28436","3826"
"Cardiovascular Disease","Total","59667","6976"
"Cardiovascular Disease","Unknown","47","4"
"Chronic Liver Disease","Female","1946","169"
"Chronic Liver Disease","Male","1669","261"
"Chronic Liver Disease","Total","3617","430"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","46474","1788"
"Chronic Lung Disease","Male","29636","1808"
"Chronic Lung Disease","Total","76204","3597"
"Chronic Lung Disease","Unknown","94","1"
"Chronic Renal Disease","Female","7162","1380"
"Chronic Renal Disease","Male","6945","1715"
"Chronic Renal Disease","Total","14116","3096"
"Chronic Renal Disease","Unknown","9","1"
"Currently Pregnant","Female","10717","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10724","23"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","38391","2580"
"Diabetes Mellitus","Male","32373","3130"
"Diabetes Mellitus","Total","70834","5712"
"Diabetes Mellitus","Unknown","70","2"
"Hypertension/High blood pressure","Female","35582","1754"
"Hypertension/High blood pressure","Male","27581","1922"
"Hypertension/High blood pressure","Total","63244","3678"
"Hypertension/High blood pressure","Unknown","81","2"
"ICU","Female","6576","2755"
"ICU","Male","8275","3648"
"ICU","Total","14880","6405"
"ICU","Unknown","29","2"
"Immunocompromised Condition","Female","9417","549"
"Immunocompromised Condition","Male","5412","609"
"Immunocompromised Condition","Total","14841","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","533804","1208"
"Missing/Unknown status on all conditions","Male","469759","1369"
"Missing/Unknown status on all conditions","Total","1016078","2579"
"Missing/Unknown status on all conditions","Unknown","12515","2"
"None of the above conditions","Female","437639","10794"
"None of the above conditions","Male","339930","12441"
"None of the above conditions","Total","779139","23239"
"None of the above conditions","Unknown","1570","4"
"Obesity (BMI>40)","Female","13097","439"
"Obesity (BMI>40)","Male","7003","403"
"Obesity (BMI>40)","Total","20118","842"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","39663","2539"
"Other Chronic Diseases","Male","25742","2577"
"Other Chronic Diseases","Total","65461","5116"
"Other Chronic Diseases","Unknown","56","0"
"Smoker","Female","40846","994"
"Smoker","Male","47488","1857"
"Smoker","Total","88406","2851"
"Smoker","Unknown","72","0"
"Total with completed information","Female","454699","11597"
"Total with completed information","Male","351955","13319"
"Total with completed information","Total","808269","24923"
"Total with completed information","Unknown","1615","7"
