"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","86259","3173"
"Any Chronic Condition","Male","68588","3632"
"Any Chronic Condition","Total","155417","6808"
"Any Chronic Condition","Unknown","570","3"
"Cardiovascular Disease","Female","22184","1936"
"Cardiovascular Disease","Male","19761","2236"
"Cardiovascular Disease","Total","42061","4172"
"Cardiovascular Disease","Unknown","116","0"
"Chronic Liver Disease","Female","979","86"
"Chronic Liver Disease","Male","872","132"
"Chronic Liver Disease","Total","1857","218"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","23392","915"
"Chronic Lung Disease","Male","14745","916"
"Chronic Lung Disease","Total","38274","1832"
"Chronic Lung Disease","Unknown","137","1"
"Chronic Renal Disease","Female","4244","753"
"Chronic Renal Disease","Male","4068","907"
"Chronic Renal Disease","Total","8338","1660"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3813","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3824","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","22371","1318"
"Diabetes Mellitus","Male","19141","1624"
"Diabetes Mellitus","Total","41641","2943"
"Diabetes Mellitus","Unknown","129","1"
"ICU","Female","3553","1357"
"ICU","Male","4613","1828"
"ICU","Total","8183","3187"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","8013","385"
"Immunocompromised Condition","Male","4779","463"
"Immunocompromised Condition","Total","12819","848"
"Immunocompromised Condition","Unknown","27","0"
"Missing/Unknown status on all conditions","Female","175961","743"
"Missing/Unknown status on all conditions","Male","159292","912"
"Missing/Unknown status on all conditions","Total","344580","1663"
"Missing/Unknown status on all conditions","Unknown","9327","8"
"Neurologic/Neurodevelopmental","Female","5940","886"
"Neurologic/Neurodevelopmental","Male","4274","792"
"Neurologic/Neurodevelopmental","Total","10256","1679"
"Neurologic/Neurodevelopmental","Unknown","42","1"
"None of the above conditions","Female","194513","4213"
"None of the above conditions","Male","155945","4637"
"None of the above conditions","Total","352154","8859"
"None of the above conditions","Unknown","1696","9"
"Other Chronic Diseases","Female","28919","1670"
"Other Chronic Diseases","Male","19377","1705"
"Other Chronic Diseases","Total","48492","3376"
"Other Chronic Diseases","Unknown","196","1"
"Smoker","Female","19925","444"
"Smoker","Male","24764","864"
"Smoker","Total","44816","1308"
"Smoker","Unknown","127","0"
"Total with completed information","Female","203815","4797"
"Total with completed information","Male","164147","5328"
"Total with completed information","Total","369742","10135"
"Total with completed information","Unknown","1780","10"
